text,bad/good
"Education policy: Make our report public or I will, TSR Subramanian to Smriti Irani",0
Hague Code of Conduct: India joins ballistic missile proliferation regime,0
"Dam as gift, Afghan warlords’ ancient citadel dresses up for PM Narendra Modi",0
"Karunanidhi celebrates 93rd birthday, remembers Annadurai",0
"Mathura clashes: 21 persons including SP, SHO killed, magisterial probe ordered",0
Chief Minister Akhilesh Yadav appeals to Indian envoys to endorse ‘Brand UP’,0
"India, Tunisia join hands to combat terrorism, MoUs signed to promote handicrafts,  IT and digital economy",0
Opposition disrupts J&K Assembly over SRO-105,0
"CAF Bill likely to be passed in next Parliament session, says Piyush Goyal",0
Mercedes hit-and-run case: Juvenile board to try minor as adult,0
Chandrababu Naidu: Centre should complete division of AP govt institutions,0
Pathankot attack: Congress says BJP-led NDA regime deliberately weakened fight against terrorism,0
"Mathura clashes: Congress slams UP govt, taunts police negligence",0
"AAP demands Governor’s intervention, claims Parrikar chairing Goa cabinet meetings",0
Five Air Pegasus pilots suspended over safety violations,0
Law student who died a ‘selfie death’ in media ‘didn’t even have her phone with her’,0
JVM chief supports Nitish Kumar as PM candidate for 2019 Lok Sabha polls,0
"Dual citizenship will not be allowed, will go by Constitution, MGP to Goans",0
Mathura violence: Opposition parties come down heavily on Akhilesh govt,0
"Jharkhand: Former minister handed externement order, claims victimisation for leading protest against NTPC",0
Section 144 imposed in Gurgaon as proposed Jat stir looms large,0
Mathura MP Hema Malini comes in for flak for tweets from film location,0
"After Iran’s Chabahar, India eyeing Paira port in Bangladesh",0
"Was unaware of Mathura violence, busy with film shoot: Hema Malini",0
Ajit Jogi’s new regional party in Chhattisgarh: A worry for Congress and BJP?,0
Why PM Narendra Modi and BJP visit Odisha so often,0
"P Chidambaram, Piyush Goyal elected unopposed to Rajya Sabha from Maharashtra",0
PIL seeking Electoral reforms filed in Delhi HC,0
Mathura violence: Akhilesh Yadav admits there were ‘some lapses’,0
Kochi: Sepoy’s dimissal over growing beard upheld by Tribunal,0
Pathankot attack: NIA backtracks on chief’s statement,0
Assam CM Sonowal warns against ‘cheap’ politics over Bangladeshi infiltrators,0
At least 17 killed in multiple collisions in Tamil Nadu’s Krishnagiri district,0
BJP starts process to act against  Revenue Minister Eknath Khadse,0
Prioritising aesthetics: Cities need to be ‘art smart’,0
"Police protest: Karnataka deploys home guards, central forces",0
Modi among ‘very close’ world leaders Obama is inviting,0
"Gulberg verdict: Prosecution, defence were on same side, says Digvijaya",0
Delhi confidential: On the fence,0
Gadoli murder: Five Gurgaon crime branch cops suspended,0
"Raja Sabha, Legislative Council: No withdrawal, stage set for contest",0
Increased family planning budget will provide service to 48 million more Indians: Study,0
Breaking Down News: The Joke That Broke The Country’s Back,0
IM key operative sent to judicial custody,0
"J&K: 3 BSF jawans killed in ambush, Hizbul claims responsibility",0
Goa government sitting on proposal to allow commercial ferry services: Gadkari,0
"JD(S) defence: MLAs knew about sting, were amusing themselves",0
Delhi HC asks actor Rajpal Yadav to undergo 6-day jail term for contempt,0
Geospatial bill finds Parliamentay chief’s backing,0
"US firm, NPCIL to set up 6 nuclear reactors in India",0
Money power came into play in 2002: JD(S) secretary general Danish Ali,0
Golden Temple priest refuses to honour Punjab CM Prakash Singh Badal,0
"Education policy: Won’t release report without feedback from all states, says Smriti Irani",0
PM Narendra Modi to raise NSG membership pitch,0
Kerala Speaker election: BJP lone vote goes to CPM,0
UCLA shooter Mainak Sarkar remembered as ‘good student’ in his hometown of Durgapur,0
"Mathura Violence: Centre slams Akhilesh govt, calls incident ‘very big lapse’",0
"NIA DG remark on Pathankot incident: MEA clarifies, Cong launches attack",0
Police drive to remove encroachers takes 24 deaths to lift veil of Mathura’s bizarre armed cult,0
Smriti Irani announces national competition to promote research among students,0
"Pulgaon ammunition depot blast: Despite CAG alert, stored mines leaking TNT",0
"For Vadodara’s 25 displaced Muslim women, a refuge-cemetery",0
"Mathura violence: ‘A fearless police officer, he was best dealing with crowds’",0
"Mathura clashes: How Netaji cult group & stockpile flourished right next to police, court",0
"Mathura clashes: After being slammed for posting pics, MP Hema Malini demands CBI probe",0
"Hamid Ansari returns home after five-day Morocco, Tunisia trip",0
"Mathura violence: Named after Netaji, splinter group of Jai Gurudev followers ‘eyeing government land’",0
"Mathura clashes: At Jawahar Bagh, squatters ran own admin",0
MoU signed to facilitate hassle-free entry of Indians into US,0
NIA files chargesheet against ISIS scout who tried to recruit Indians,0
"Mathura violence: Outflanked, ‘never expected they will attack us’",0
PM Modi visit will highlight deepening Indo-US relations: White House,0
Maharashtra Revenue Minister Eknath Khadse resigns after allegations of impropriety in land deal,0
Tamil Nadu: Idol smuggling racket busted,0
"In Rajasthan, MA final-year question paper asks students to ‘discuss BJP ideology’",0
"No withdrawal, polling for Rajya Sabha on June 11",0
"Tamil producer missing, TN police in Varanasi",0
"Chilling in Chittorgarh: 12 graves dug, 2 heads missing",0
Abdul Basit says Afghanistan more pressing issue for Pakistan,0
Mathura clashes: Protest leader on the run gets UP govt pension,0
Delhi Mercedes hit-and-run case: Juvenile Justice Board to pronounce order today,0
"In Sufi saint’s cradle, dam built with blood awaits PM Narendra Modi in Afghanistan",0
"Telangana govt signs MoU with California, both pledge cooperation",0
"Mehbooba Mufti pays homage to slain BSF jawans, slams terror attacks",0
"Jharkhand CM hits out at Nitish Kumar, says politics being played over transefering of revenue maps",0
Jayalalithaa writes to Modi to get fishermen released from Sri Lanka,0
"PM Modi leaves for a tour of five nations, including US and Afghanistan",0
"At least 3 donors, 5 recipients traced in Kidney racket",0
US pulls up Pakistan for slow trial in 26/11 Mumbai terror attack,0
PM Modi conferred Afghanistan’s highest civilian honour,0
Nigerian woman arrested in connection with Ola driver assault case,0
"PM Modi arrives in Qatar, economic cooperation high on agenda",0
"Quota in private sector at ‘proposal’ stage, says Ramvilas Paswan",0
Militants planning to attack Amarnath Yatra: BSF,0
"Mathura clash appears a case of negligence on UP govt’s part, says Union Minister Babul Supriyo",0
Suresh Prabhu announces high-speed rail line Bengaluru-Amaravati,0
From village Sarpanch to Cabinet Minister: Eknath Khadse’s political journey,0
"UP should choose ‘saffron’ BJP, avoid clutches of SP, BSP, says Amit Shah",0
"Police team attacked in Saharanpur, two constables injured",0
Resolution of conflict over South China sea will bring prosperity to China: Parrikar,0
"On its inception day, RSS to adopt brown full-pants",0
Department of Fisheries to clean the coasts of Kerala,0
Congress transferred Uttarakhand officials to ‘please sulking party leaders’: BJP,0
Jat quota agitation: Haryana traders appeal for a peaceful demostration,0
Haryana: 48 companies of paramilitary forces deployed ahead of proposed Jat stir,0
Punjab: Crackdown on hardliners ahead of Operation Bluestar anniversary,0
"Mathura clash:  Jawahar Bagh encroachers set up own jailing system, inmates tortured",0
Eknath Khadse resigns: Opposition seeks credit but says quitting not enough,0
Golden Temple priest who refused to honour Prakash Singh Badal resigns,0
"Mathura violence: Netaji cult group’s chief Ram Vriksh Yadav among the dead, say UP Police",0
SGPC bans media coverage at Golden Temple on Operation Bluestar anniversary,0
Shiv Sena hits out at BJP for standing by Eknath Khadse,0
Pakistan turns down India’s request for consular access to Kulbhushan Jadhav,0
"Tripura: Ex-CM, 6 Cong MLAs to join TMC in July",0
"Capital Haul: As Andhra Pradesh prepares to move into its new capital, we take a look at the costs",0
"Facing political uncertainty, Eknath Khadse breaks into hymn",0
"The gardener in the Godse files, Raghu Nayak’s widow given Rs 5 lakh assistance",0
Government prepared to conduct opinion poll on women’s entry at Sabarimala temple,0
AAP plans to contest all 182 seats in 2017 Gujarat assembly elections,0
Many mini Mayas: A day in the life of a Lucknow sculptor,0
"In second stint, BJP’s Ekanth Khadse was controversy’s child",0
Haryana: Sonipat DM bans mobile internet service in the district ahead of proposed Jat stir,0
Kerala Congress top brass under fire at meeting over Assembly polls,0
Africans attacked in Delhi: Tracing the faultlines of open racism and distrust,0
"‘In 2 years, there will be an alternative… far more compassionate, acceptable, inclusive’",0
Khadse resigns — What next for the ‘beleaguered’ leader: The theories that are being circulated by one and all,0
"Sharia not meant to change, any alteration will not be tolerated: AIMPLB member Mahali",0
"Ahead of Modi’s visit, India and US to discuss new cooperation on defence",0
"In MP district, no toilet means no guns",0
"Khadse resigns: Finally, it was impropriety in land deal that claimed minister",0
"Hardik Patel committed no crime, sedition case unfair: Arvind Kejriwal",0
"J&K: Second attack in 24 hours, 2 cops killed",0
"Man arrested for smuggling arms to NCR, 27 guns seized: Police",0
Mercedes hit-and-run case- Board’s decision to try teen as adult incorrect: Activists,0
Revenue maps: Raghubar Das lashes out at Nitish Kumar,0
"Kidney racket: Police track down some recipients, follow money trail in search of main accused",0
Seal Bangla border on war-footing: Sarbananda Sonowal tells BSF,0
"As embers die down in Mathura, 3 women tell the story of life inside cult base",0
"Senior Apollo hospital staff involved in kidney racket, claim families of accused PAs",0
Black money offered to me spent on noble causes: BJP MLA Gyan Dev Ahuja,0
‘Khadse plot’ already leased out by MIDC to 14 companies; officials await HC order,0
Dadri lynching: Kin of accused threaten to hold mahapanchayat,0
"Burey Din on anvil for Modi govt, says BSP supremo Mayawati",0
"Mathura violence: To face 3,000 agitators, 90 cops, a third with rifles",0
"Jat quota agitation restarts today: At ground zero, wariness and grim resolve",0
"Resignation not enough, Congress wants criminal case against Eknath Khadse",0
Eknath Khadse may face judicial probe,0
Mathura clashes: Amit Shah demands resignation of senior SP minister Shivpal Yadav,0
"Mathura violence: SP died of multiple fracture, SHO shot on head: autopsy",0
Minister calls Muhammad Ali a ‘Kerala sportsman’,0
"Inside camp: Solar power, ‘bank’, kids wielding lathis",0
NIA chargesheets man held for ‘Islamic State links’ in Jaipur,0
"Akhilesh should have visited Mathura than touring Bundelkhand, says Mayawati",0
Akhilesh Yadav: Modi govt not providing enough for farmers,0
"Mercedes hit-and-run case: JJB accepts cop plea, juvenile could be first to be tried as adult",0
"Dalits on his lips, Amit Shah tells party: ‘UP polls have started from today’",0
Mathura violence: How ‘satyagrahi’ Sena muscled its way into horticulture building and stayed put,0
"Frequent travellers, ‘prominent’ Indians to soon get speedy clearances at select airports",0
NGT directs Delhi govt to clean all natural water bodies within three weeks,0
"World Environment Day: PM Narendra Modi calls on nation to keep Earth clean, green",0
"As Eknath Khadse resigns, former AAP leader Anjali Damania ends hunger strike",0
Sri Lankan Navy arrests four Indian fishermen,0
"His plot finally unravels, Maharashtra’s revenue minister Eknath Khadse loses his job",0
"After IAS officer was transferred for praising Nehru, RTI reveals Madhya Pradesh yet to set up board to decide transfer of babus",0
Mumbai-Pune Expressway: Accidents on the ‘death stretch’ over the years,0
Railways seeks $500 million loan from World Bank to undertake redevelopment projects,0
People becoming intolerant because our lives are getting ‘bubble wrapped’: Sunita Narain,0
"At Afghan dam inauguration, PM promises: India will not forget you",0
NCW welcomes govt’s decision to regulate matrimonial websites,0
Gir National Park closes doors for tourists during monsoon season,0
Mumbai-Pune Expressway crash: 17 dead after bus crashes into two cars,0
DMK’s Stalin now Leader of Opposition in Tamil Nadu Assembly,0
GoM likely to respond to Supreme Court collegium’s objections to revised MoP in 3 weeks,0
Media not banned form entering Golden Temple on 32nd anniversary of Operation blue star: SGPC,0
World Environment Day: Puducherry Lt Governor Kiran Bedi joins garbage drive,0
"Pathankot attack probe: If NIA not allowed to visit Pak, it will be betrayal, says Rajnath Singh",0
Mathura violence probe ordered by CM Akhilesh Yadav to begin today,0
"Jat agitation: 55 paramilitary forces deployed, Haryana police on alert",0
"Haryana on brink of Jat agitation, police say protests are peaceful",0
"Builder wins first round against Khadse, says ‘my work not complete’ yet",0
Arun Jaitley trashes talk of federal front posing challenge to BJP,0
"HRD ministry to launch 32 DTH channels, will live telecast IIT lectures",0
"Subramanian Swamy is my hero, Ram temple in Ayodhya by 2017: Uma Bharti",0
Bullet fired from Trinamool victory rally injures boy standing on roadside,0
"To reduce dependence on imports, government to develop 6 bulk drugs, medical devices parks",0
Gulberg Society case: Quantum of sentence likely tomorrow,0
"India likely to boost hydrocarbons cooperation with Qatar, the world’s largest LNG exporter",0
Sabarimala temple issue: Congress criticises Kerala Govt for ‘discrimination’ against women,0
Congress Legislature Party leader V Narayanasamy to be sworn-in as Puducherry CM,0
Will take up problems faced by Indian workers in Qatar: PM Modi,0
BJP and LG blocking dedicated bus-lane proposal for Delhi: Kejriwal,0
"Sikh delegation meets J&K CM Mehbooba, demands minority status",0
Indian-Americans keen to witness PM Modi’s address to US Congress,0
"After violent Saturday, Delhi Police tracking arms flow from Mathura",0
"Why didn’t the UP government act before Mathura clashes, asks Nitish Kumar",0
Jats begin fresh quota stir as Haryana goes on alert,0
Railway officials embarrassed after escalator they inaugurated stops midway during inspection,0
"No caste angle in Khadse’s ouster, says senior NCP leader Praful Patel",0
Arun Jaitley: Loan defaulters cannot be let off easily,0
BJP workers booked for unlawful assembly to protest against Mathura clashes,0
"Suresh Prabhu flags off Tiger Express, launched to spread awareness about tiger conservation",0
"It’s all rumours, Kejriwal won’t leave Delhi for Punjab, says Ashutosh",0
"Government committed to weeding out illegal wildlife trade, says Prakash Javadekar",0
"‘Newly assertive’ China will be common concern for US, India, says Nicholas Burns",0
"Rahul has skills to restore Congress to power, says Digvijaya Singh",0
Chennai: Jayalalithaa thanks Modi for approving extension of Metro Rail work,0
"PM Modi to Qatar business delegation: Will address issues, come and invest in India",0
Pak releases 18 fishermen from Gujarat,0
"For Narendra Modi’s Allahabad rally, BJP targets 1 lakh youths",0
Probe report on Dimapur lynching raps police for ineffectiveness,0
"After Qatar, PM Modi leaves for Switzerland",0
World Environment Day: ‘Punjab river water unfit for drinking’,0
"Mathura violence: In care homes, cult children recall morning classes, talk of satyug",0
Those taking decisions feel regional satraps should not be encouraged: Ajit Jogi,0
Madrasas breeding ground for terrorism: BJP chief,0
A child who faces camera for the first time can get nervous: Bihar board topper’s grandfather,0
Chandigarh: Ardasiya refuses to take up new duties at Macchiwara,0
BJP turns to ABVP to make UP poll effort youthful,0
"How can a person live in two bungalows, Nitish hits back at opposition",0
Op BlueStar anniversary: Punjab CM Prakash Singh Badal asks people to maintain peace,0
"Absolved of terror charges after 23 yearrs in jail, engineer wants his job back",0
Haryana quota stir day 1: Many Jats stay away,0
Produce evidence against Shivpal  or apologise publicly: Samajwadi Party tells BJP,0
"After safety audit, all ammunition depots in J&K declared safe by Army",0
"Jat quota stir: Curfew around rail lines, roads: Haryana ‘ready’",0
Gadoli murder: ‘Missing’ accused-witness pops up on police radar,0
"Triple talaq is a non-issue, brought up to implement uniform civil code: AIMPLB",0
Bihar: Nitish Kumar launches Public Grievance Redressal Act,0
Khadse’s sudden ouster from govt may not affect caste politics in Maharashtra,0
Maharashtra: 14 Jalgaon corporators loyal to Khadse offer to quit,0
"Pinarayi warns against ‘green fundamentalism’, CPI says not acceptable",0
"Mumbai-Pune Expressway accident: 17 dead, 43 injured as luxury bus crashes into two cars",0
"PM Modi arrives in Switzerland; black money issue, NSG on agenda",0
Manohar Aich aka Pocket Hercules dies at 104: ‘Was inspiration for all’,0
"Express RTI application: NCRB figures show highest suicide rates among Christians, Dalits, tribals",0
"Bihar: Two houses for CM Nitish, and a war of words with ex-deputy",0
"Kanhaiya’s ‘attacker’ greets Amit Shah in Pune, posts selfie on social media",0
Jawahar Bagh: ‘Delhi lawyer’ tops list in cost records kept by cult,0
Nehru’s idea of nation building was replacing old traditions with ‘imported ideas’: Amit Shah,0
‘Mistake is a mistake’: Kerala sports minister after Muhammad Ali gaffe,0
"Saved Rs 36,000-crore per year by stopping leakage and theft in govt schemes: PM Modi",0
"Cleared in Akshardham terror attack case, Mufti Mansuri to open school",0
"Station uplift to Rail University, PM Modi unhappy at ‘slow pace’ of progress",0
Chennai: Participants fall in river as bridge collapses near Pinkathon venue,0
RPA amendment: EC seeks legal powers on cases of bribe-for-votes,0
Delhi confidential: Queering the pitch,0
"‘No space’, Mathura jail wants accused to be shifted",0
Gauhati University revokes expulsion of 3 students,0
"Chandigarh: No well-trained guards, boundary walls easily scalable in govt schools",0
Dadri lynching: Mahesh Sharma attacks Akhilesh Yadav for questioning forensic report,0
Security up at Golden Temple for Operation Bluestar anniversary,0
"Control human population to tackle environment issues, says Suresh Prabhu",0
"After Kandahar swap, India offered Taliban cash to get me: JeM chief",0
"ED summons his son, Amarinder Singh lashes out at FM Arun Jaitley",0
"Thanks to PM Modi govt, we are under spotlight, says vice-president of All India Students Association",0
"India, Qatar to share intelligence to combat hawala, terror financing",0
Jat reservation stir: Police to impose prohibitory orders in Delhi border areas,0
Goa will surpass its south-Indian contemporaries by 2023: CM Parsekar on IT sector,0
Dadri lynching: Prohibitory orders clamped in Bishada village ahead of  ‘Mahapanchayat’,0
"Gulberg massacre case: Court adjourns hearing, quantum of punishment likely on June 9",0
"DCW rehabilitates two orphan girls, provides them employment",0
J&K: Four injured in explosion near Army Warfare School,0
Danish woman rape case: Delhi court set to give its verdict today,0
Bihar: Rape charges slapped on suspended RJD MLA Raj Ballabh Yadav,0
Eknath Khadse-Dawood link: Bombay HC to hear matter today,0
"After poll debacle, total revamp in organisational set up: Kerala Congress",0
"Delhi weather: Expect dust-storms, rain this evening",0
"Gulberg massacre case: ‘Rarest of rare case’ says Jafri’s family, demands stringent punishment",0
Modi’s US visit: China’s growing footprint a cause of concern?,0
Ramzan Mubarak: All you need to know about holy month of Ramadan,0
Puducherry: V Narayanasamy to be sworn in as Chief Minister today,0
India’s NSG application likely to hit roadblocks on June 9,0
"Kashmir: Explosion inside CRPF vehicle in Pulwama, four injured",0
"Danish woman gangrape case: Five of nine accused guilty, says Delhi court",0
Two pilgrims die of heart attack in Vaishno Devi,0
Puducherry: V Narayanasamy sworn in as Chief Minister,0
Mehbooba Mufti-Omar Abdullah spar in Assembly over Sainik Colony issue,0
Gulberg massacre case: Court to announce quantum of punishment today,0
"World Culture Festival: Finally, Sri Sri Ravi Shankar pays compensation amount to NGT",0
7-year-old raped by neighbour in North Delhi,0
Mathura violence: BJP workers clash with police during protest,0
"Temperatures in Madhya Pradesh to surge by 2045, increasing drought conditions: Study",0
Charge sheet filed against Rocky Yadav in Aditya Sachdeva murder case,0
Railways sets a new target: 1.40 lakh bio-toilets to be installed by 2019,0
Black money to sports to health care: 7 MoUs India and Qatar signed during Modi’s trip,0
Sting operation: Congress pleads with Election Commission against countermanding RS polls,0
Free library for the underprivileged at Yamuna Pushta Slum of Delhi,0
Captain Amarinder Singh slams Jaitley for ‘fraud notice’ against his son,0
"Parrikar holds talks with Vietnamese President, Prime Minister and Defence minister",0
"Asaram case: Move HC if witness is threatened, SC to Rajasthan government",0
"Petition filed for probe on phone calls between Khadse, Dawood, hearing on June 14",0
5 held for chasing Arunachal governor’s wife on Assam highway,0
"Dadri lynching: Prohibitory orders clamped, security stepped up ahead of mahapanchayat",0
Ships get relief from piracy insurance premium at Indian ports,0
Senior Inspector killed by speeding car in Bhopal,0
"Bihar: CM Nitish dissolves BSEB probe committee, orders registration of FIR",0
Southwest monsoon likely to hit Kerala coast in next 2 days: IMD,0
No desire to become Prime Minister: Nitish Kumar,0
Act against Akhlaq family in 20 days or else: Dadri chorus,0
"AFSPA required to tackle insurgency in NE, no cases of misuse reported: Army",0
Goa CM Laxmikant Parsekar not in favour of early election,0
Shakti Bhatt Foundation invites entries for its ‘2016 First Book Prize’,0
2006 Malegaon blast case: NIA court rejects bail plea of 4 accused,0
Proxy Parrikar govt has failed to live up to promises made to Goans: Ashish Khetan,0
Kidney racket at Apollo hospital: Delhi govt sets up probe panel,0
Tiger Express growls to a start: Here is everything you need to know,0
"Ram temple is on BJP agenda, not UP poll issue, says Kalraj Mishra",0
Vadodara’s Maharaja Sayajirao University website hacked by ‘Pak men’,0
"Puducherry: Kiran Bedi bans use of siren in cars, CM supports it",0
Jharkhand: 96 kids fall sick after eating ‘lizard’ contaminated mid-day meal,0
"Abdul Mannan meets Sonia Gandhi, says West Bengal’s Congress to take call on alliance",0
2008 Malegaon blast case: NIA nod to Thakur’s bail plea,0
Kerala: CM Pinarayi Vijayan urges for speedy completion of Kochi Metro project,0
"Churu in Rajasthan hottest at 48.5 degrees Celsius, Delhi experiences light drizzle",0
Former cop who led ‘Operation Cocoon’ writing book on Veerappan,0
Pakistan hands over 18 Gujarati fishermen to India,0
"Under Jyoti spotlight, healers in poorest district say no more branding babies",0
Khadse should be booked under MCOCA: Congress to Devendra Fadnavis,0
"Mathura violence: First heads roll as Akhilesh govt shunts out DM, SSP",0
Sena hints at CM’s role in Khadse ouster,0
"Grateful to President Obama for returning India’s stolen cultural heritage, says PM Modi",0
Jat stir: Prohibitory orders remain in force in Delhi,0
"Complete ‘jungle raj’ in Delhi, Modi and LG have failed miserably: Kejriwal",0
Gulberg massacre case: SIT seeks death or life term for all convicts,0
Indian Railways develop oil leakage free locomotive to prevent wastage,0
Uttarakhand: CM Harish Rawat to be questioned by CBI on Tuesday,0
"Naveen Patnaik’s reply to Modi: We believe in work, not publicity",0
"Gulberg case: They have caught the poorest of the poor, says mother of  convict",0
AOL refutes allegations that its event damaged Yamuna floodplains,0
Malegaon 2008 blasts: No objection from NIA for Thakur’s bail petition,0
Judiciary intervenes when executive fails in its constitutional duties: CJI,0
"RS polls: MLAs ‘herded’ to Mumbai, Karnataka CM Siddaramaiah asked to explain",0
Five held guilty in Danish tourist gangrape case,0
"‘Offered bribe’, Kerala HC judges recuse from case",0
BJP to repeat 2014 strategy in Uttar Pradesh,0
Mathura violence: SC agrees to hear PIL for CBI probe today,0
"Ajit Jogi launches new party, swears by state identity",0
"FIR against  4 Bihar school toppers, 8 others",0
US to request excavating two more World War II sites in Arunachal Pradesh,0
Cracks in Odisha BJP out in open,0
Uma Bharati praises AOL for restoring Yamuna floodplains,0
Centre equally responsible for intelligence failure: Mayawati on Mathura clashes,0
"Now, Prakash Singh to look into Haryana Police functioning",0
Beating all odds with a bang,0
Lack of enough children turns nearly half of Kerala’s schools uneconomic,0
"Modi in US: Less diaspora, more diplomacy as PM lands in Washington",0
"Antrix-Devas case: ED slaps Rs 1,200 crore for FEMA violation",0
Bid to use zakat to fund defence of Muslims accused in terror cases,0
"SC orders demolition, Raipur’s Hanuman temple gets support from BJP — and Congress",0
"Sheena Bora murder case: No objection to former driver turning approver, says CBI",0
"To win UP, BJP looks at LS success strategy",0
Karachi Connection: Ex-Pak doctor who became a BJP legislator and Eknath Khadse’s aide in need,0
"Mathura violence: First heads roll, state government report blames local police",0
Mathura violence: Cops form teams to trace dead cult leader’s 3 aides,0
Don’t stop Karnataka RS polls: Congress to Election Commission,0
During Ramzan: BMMA to release stories of women unilaterally divorced,0
"Swiss support for NSG secured, PM Modi lands in US",0
"Punjab and Haryana HC won’t vacate stay on quota for Jats, others",0
"Rajya Sabha polls: State by state, each party guards flock, watches bad eggs",0
Hindu priest brutally killed in Bangladesh,0
Three inbound flights to Chennai diverted to Bengaluru,0
Sampla asks Badal to adhere to coalition dharma as BJP councilors get poached by SAD,0
JD (U) cautions Congress to strengthen itself in the face of Jogi’s rebellion,0
"Capt, stop being a cry baby, says SAD",0
PM Narendra Modi greets Muslims on the beginning of Ramzan,0
US returns over 200 artifacts worth more than $100 million to India,0
Will be on ED radar next: Captain Amarinder Singh,0
‘Viklang’ gone but ‘handicapped’ tag continues for five institutes,0
Madhya Pradesh: Congress gives training on casting vote to legislators,0
Holy month of Ramadan starts in India today,0
"Operation Bluestar anniversary observed amid tight security, pro-Khalistan slogans",0
Eknath Khadse controversy: AAP demands court-monitored investigation,0
"Kalpana Chawla was a great friend, Modi invitation an honour, says Sunita Williams",0
"Sanjeev Balyan’s wisdom on Dadri lynching: 1 cow 150 kg, find out who all ate it",0
Uttarakhand sting: CBI questions CM Harish Rawat,0
"PM Modi in Switzerland: Meeting of minds on black money, tax evasion, says MEA",0
"Amend law, save doctors for terminating pregnancy of rape victims: HC to Centre",0
Qatar releases 23 Indian prisoners after Narendra Modi’s visit,0
UP Congress’ minority cell passes resolution: ‘make Rahul party chief’,0
"Non-Jats move out, unite in Haryana’s divided villages",0
SYL row: Poster by ‘unknown’ group hail Badals,0
White House lauds PM Modi on climate change despite ‘difficult political climate’ in India,0
Kidney racket: 3 more arrested at the Apollo hospital in Delhi,0
"26/11 Mumbai attacks: China says Pak-based LeT, its sponsors reponsible",0
India’s NSG admission depends on Obama’s grit: Uday Bhaskar,0
Punjab da Captain: Amarinder Singh set to woo ex-servicemen in Pathankot,0
Tripura: Six Congress MLAs join Trinamool to fight Manik Sarkar government,0
Venkaiah Naidu proposes citizen councils to ensure cleanliness,0
Can crowdfunding help build a canal? A village in parched Marathwada thinks so,0
Zero tolerance on illegal mining: Punjab CM Prakash Singh Badal,0
Politics take flight over Udta Punjab’s take on Punjab,0
Kerala all set to be open defecation-free by November 1,0
India’s solar power generation capacity to go up by 5GW in 2016: report,0
"No objections, India set to join missile control group",0
India may join missile technology key group ‘very quickly’: US,0
"Ajit Jogi quits Congress, party calls it ‘good riddance’",0
Anti-Nigerian rant: BJP seeks apology from ex-Goa CM Ravi Naik,0
"UP government is not serious about law and order, says Kiren Rijiju",0
SC refuses urgent hearing on plea for restrain on statements by AIMPLB,0
Puducherry: Congress asked to prove majority after congress legislator ‘boycotts’ swearing-in ceremony,0
"NPCIL, Westinghouse agree to begin work on 6 Nuclear reactors",0
Modi-Obama meeting to last for over two hours including a working lunch,0
Jayalalithaa dashes off another letter to PM Modi on fishermen’s arrest,0
"Kejriwal’s support is merely political, says Patidar agitation leader Hardik Patel",0
Indian port deal in Chabahar a counter to Chinese operations: Report,0
"Video: It is time to make India free of Muslims, says Sadhvi Prachi",0
"LIVE: American innovation, Indian human resources can be powerful together, Modi tells US-India Business Council",0
Taking bilateral ties to new heights: Obama supports India’s NSG Membership,0
Kamat keeps away from party emissaries,0
Bhagat Singh’s niece joins AAP Punjab,0
Mumbai-Pune expressway: Maharashtra govt plans a ‘delta force’  to man E-way,0
Govt plans to complete police memorial by October,0
BJP takes control of Guwahati civic body,0
Rajnath Singh announces new battalion named after Maharana Pratap,0
It’s time to put words into action: Mamata Banerjee to industry captains,0
Bombay High Court extends interim protection from arrest granted to Pankaj Bhujbal,0
Mathura violence: Akhilesh Yadav sets up one-man judicial probe panel,0
Arvind Kejriwal accuses Najeeb Jung of snooping on Delhi govt,0
Delhi Confidential: One-Man Army,0
NSG members need to have consensus over India’s membership: China,0
Gadoli encounter: Brother claims 3 men threatened him,0
Samajwadi Party ‘goons’ encroaching public properties enjoy UP govt’s patronage: Amit Shah,0
"Ephedrine haul: Petition seeks re-test of seized samples, court asks Thane police to file reply",0
Mathura violence: MLA says had informed govenment of situation building up,0
"Mathura violence: SC refuses to order CBI probe, asks petitioner to approach Allahabad HC",0
"Mathura violence: Chandra Bose says sect misused Netaji’s name, seeks CBI probe",0
‘Maoist leader got Rs 45 lakh from BJD account’,0
"Mathura violence: UP report states that Mukul Dwivedi had led police team on recce, was attacked by squatters",0
PM Modi pays tribute to Kalpana Chawla at Arlington cemetery,0
Amit Shah showcases ‘UP wala’ PM Modi in pitch for UP mandate,0
"Rajya Sabha Polls: Congress, BJP trying to finish us off, says JD(S)",0
Manipur CM Okram Ibobi Singh meets Rajnath on Inner Line Permit Bills,0
SC reserves verdict against CM Jayalalithaa in disproportionate assets case,0
Monsoon to now hit Kerala by June 9: IMD,0
"Inter-state kidney racket: Police chase kingpin across four states, arrest him in West Bengal",0
LJP MP wanted for abduction surrenders,0
Gulberg Society massacre: Victims seek life for convicts,0
"Narendra Modi government gave us clean, riot-free India, says Ram Madhav",0
"Mathura protests: UP government releases clips, shows local officers were in loop",0
UK child abuse convict Richard Huckle visited Bengaluru orphanage in 2013,0
Dadri lynching: Akhlaq’s family meets new SSP,0
"In Modi’s speech at US Congress, climate change and trade to figure prominently",0
"Will oust CPM from Tripura, says Mukul Roy",0
