text,bad/good
DGST eyes tax on 1.19 lakh cr worth of foreign remittances,0
Baby Damini brings great fortune to rickshaw puller dad,0
Uddhav Thackeray’s remarks indicate Shiv Sena is happy with our govt: NCP,0
Kerala shocker! 13-year-old girl gives birth after months long sexual assault,0
Mamata Banerjee painting auctioned in New York for USD 3000,0
Teachers in West Bengal drawing salaries for teaching none,0
Judge awards life term to ‘animal’ son over rape of mother,0
"RSS chief on graft: Point isnt how much money,but how its used",0
"After MCA,Income Tax begins probing Nitin Gadkari’s Purti companies",0
"One dead,but MMRDA panel blames Mumbai Metro mishap on ‘natural reasons’",0
"While BJP only levels allegations,we bring changes: Rahul Gandhi",0
ATS seeks custody of IM men,0
"Provide fake ration cards data,HC tells state",0
Three killed in road mishap,0
Modi to address 3 rallies on Oct 29,0
SIB quizzes Mayawati minister over LACCFED kickbacks,0
Noida gangrape victim identifies 10 of the accused,0
"To set up booths,polling parties to walk up to 24 km",0
Dalit hit as cops fire at mob in Junagadh,0
"Kandivali suicide: Womans husband,in-laws booked",0
Deshonnati owners custody extended,0
"In Solan,Cong scion Rahul Gandhi says BJP anti-farmer",0
Ally NCP hits out at CM-headed MMRDA,0
Bidushi Dash murder: Needle of suspicion points to husband Kedar Barde,0
Rahuls rally in Jaisinghpur turns out to be damp squib,0
"Probe ordered against Deve Gowda,Krishna,BSY in NICE case",0
Sewri-Nhava link CRZ clearance bid gets central government push,0
"4 killed,5 hurt in Akot riots",0
Uddhav remarks indicate Sena happy with our govt: NCP,0
"Deaths in custody still a mystery for Surat cops,kin",0
Briefly region,0
Mumbai engineer jailed in Pak for 5 years returns,0
"Focus on farmers,climate change: APJ Abdul Kalam tells scientists",0
Police question software engineer husband of actress Bidushi Barde,0
"SAD,BJP ties under strain over e-TRIP",0
Does Indian anti-graft crusader Arvind Kejriwal have solutions?,0
"Over 3,000 being killed on Punjab roads every year",0
"SC puts dowry spotlight on vengeful wife,says courts must not target family",0
Substance in allegations against Nitin Gadkari: Shinde,0
Tragedy on set: ‘Rash’ actress mows down 6-yr-old in car,0
Follow Nitin Gadkari’s example: Sudheendra Kulkarni to UPA,0
Omar Abdullah’s share of blushes as young fans fall for him,0
Dont browbeat bureaucracy and police: state govt to Cong,0
Last rites of Express reporter performed,0
Mumbai-based engineer repatriated from Pak,0
Bollywood mourns demise of incredible entertainer Jaspal Bhatti,0
"At shelter home, girl now refuses to meet family",0
EC to keep record of voters who come to booth but abstain,0
"Jaspal Bhatti,Sardar of Satire,dies in Punjab car crash",0
HC orders CB-CID probe into school student’s death,0
"Jaspal Bhatti: He made us laugh,left us grieving",0
Pune woman harassed by in-laws deserts home lands in Rameswaram,0
Abdul Kalam hopes Vision 2020 will be fulfilled in next 8 years,0
Uttrakhand may stop power supply to HP,0
Cong accuses Punjab govt of leasing out heritage property,0
Mother throws new-born from third floor,0
"MP cheats India of Rs 1 cr,court takes ‘lenient view’",0
Tribal development to be JD-U’s main poll plank in Gujarat,0
SP supporters fire at BSP MLA’s car,0
69 candidates facing criminal cases in Himachal: Watchdog,0
CBSE course committees to have student nominees,0
PTU-authorised centres busted for charging money from students to allow them to cheat,0
‘Narendra Modi govt terrorising Dalits through police’,0
"A helpful relative,and an elopement that turned into gun-point abduction",0
Nitish Kumar orders special action plan to deal cases of SC & ST,0
IIT to have ‘design’ innovation project under meta university,0
SP’s appeasement policy to be blamed for communal violence:BJP,0
Idol immersion further polluting Ganga water,0
Gujarat Polls: BSP to contest all 182 assembly seats,0
Raj Thackeray meets ailing uncle,0
SAD scams like daily soap operas: Jakhar,0
"Chidambaram outrage: Out on joyride,girl resists rape,done to death",0
Bonanza for house surgeons and medical interns in Punjab,0
No permission to new DEd colleges,0
Priest jailed for sex with estranged wife,0
Raj Thackeray meets ailing Bal Thackeray,0
"Cabinet rejig: Kamat,Muttemwar may get in",0
"DMK,MDMK flay ‘derogatory’ reference to Nadars in CBSE book",0
‘Stupefying’ rape case: woman turns hostile,0
Krishna resigns ahead of Cabinet reshuffle,0
Higher education: US University fair on Nov 3,0
Rahul Gandhi to be working President of Congress?,0
"5th arrest in Pune blast case,IM planned fidayeen attack: police",0
"Geetika suicide case: Unwell Gopal Goyal Kanda fails to appear in court,JC extended till Nov 2",0
IAC activists sat on a Dharna for a fresh expose against Salman Khurshid,0
"Energy body to open stores for sale,repair of solar devices",0
Ballotin,0
"Prez,VP,PM extend Eid greetings",0
Unwell Kanda fails to appear in court,0
Didi to boost TMC campaign for byabastha ka parivartan,0
"69 Himachal  candidates facing criminal cases,says watchdog",0
Kanda invested in private varsity in Himachal : CPM,0
"Discoms losing Rs 2.5 on every unit of electricity sold,debt at Rs 19,000 crore",0
Cong moves EC over Jaitley graft remarks on Virbhadra Singh,0
Chandrababu Naidu suffers minor back injury in stage collapse accident,0
Govt sits on VB report indicting IAS officer,0
Fire in multi-storeyed building in Mumbai,0
"Army stages flag march,curfew relaxed in Dhubri",0
Two more cases of minor rape reported in Haryana,0
BJP to meet in K’taka to ensure Yeddyurappa does not leave party,0
"Paddy glut in mandis,moisture delays lifting",0
"Minor gangraped,murdered in Kandhamal",0
Waterman stokes poll fire on LPG hike as Cong fights its own demons,0
"Bihar govt to open gym,library in jails",0
Socialist leader Ram Sevak Hazari dies,0
Briefly state,0
Kanda gets bail in cheque bounce case,0
"Haryana gives clean chit to Vadra: No loss,undervaluation",0
"Contempt notices against SP,ASP stayed",0
"After killing of forest official,Ranthambores T-24 under watch",0
"Hockey teams clash,disqualified",0
Prince Charles’ wife Camilla in Bangalore for holistic healing,0
"BJP should focus on dalit,SC,ST votes to win next elections: Shettar",0
"HP polls referendum on corruption,says Shanta Kumar",0
Sushma: PM leading an insensitive govt,0
Raja (Amarinder) must mend ways to win 2014 polls: Bhattal,0
"Facing heat,Gadkari shuts out media,attacks Cong on graft",0
Shivraj Singh Chouhan inaugurates Crystal IT Park,0
Himachal polls: 163 in fray never filed I-T returns,0
"Mulayam Singh Yadav supports formation of non-Cong,non-BJP front",0
Shiv Sena Dussehra rally: Case filed for sound norm violation,0
"Class VI girl repeatedly raped in Ambala,gets pregnant",0
"Repeatedly raped,minor girl gets pregnant",0
Six more ministers quit before revamp,0
Prabhat Jha has got wrong information about Shivpuri land: Yashodhara,0
Allotment of land to LKH cancelled following CAG rap,0
Union cabinet rejig a face-saving exercise: Badal,0
"Chandrababu Naidu in ‘good health’,to resume his foot march",0
Man who served 10 years for raping a minor held for raping six-year-old again,0
Cabinet rejig an exercise in vain: BJP,0
Nitin Gadkari’s stay as BJP chief will help Congress: Digvijay,0
Cong demands probe into Kanda fund for HP varsity,0
Former Army chief to share INLD stage,0
Sikh group demands action against perpetrators of ’84 riots,0
Bihar BJP workers leave for Gujarat to help Narendra Modi in polls,0
"Wait,Gadkari will soon refute allegations",0
"Cabinet reshuffle: Changes just cosmetic,says CM",0
INLD to break Pakistan record,0
"2 MCD officials,motel owner get four-year jail term",0
Class XI girl repeatedly raped in Haryana,0
"Maya in Una,says BSP holds key to government",0
"Oppn dubs Cabinet reshuffle as lacklustre,face saving exercise",0
Maha Cabinet reshuffle after Diwali,0
Centre helped Himachal grow: PM,0
Hul micro hydel project a political issue in Chamba,0
"Cabinet reshuffle,a meaningful change: Congress",0
HC seeks Jamia University’s response on student’s plea,0
Delhi tutor gets 10-yr in jail for raping minor girl,0
Financial lapses in MNREGS implementation in MP: report,0
Railways with Congress after 16 years,0
Experts question snake bite theory,0
Rahul Gandhi all set for promotion as Cong rejig likely this week,0
"In fray,the scholarly and the erudite",0
Dec 22 deadline to stop manufacture of plastic bags in Delhi,0
"Wooing Sikh-Muslim votes with handpumps in masjids,gurdwaras",0
Will ensure proper electricity supply: Jyotiraditya Scindia,0
Briefly region,0
New Oil Minister Veerappa Moily confident of “melting” away obstacles,0
Chandigarh confidential,0
Maharashtra CM orders crime branch probe in abuse at women’s shelter,0
"BJP,Cong inclined towards corporate houses,says Mayawati",0
Narendra Modi accuses Centre over subsidy for beef exports,0
"Haryana outrage: Lok Dal MLA,wife slap,threaten physically challenged Dalit rape victim",0
Protest erupts in Tamil Nadu over Kudankulam nuclear power plant,0
Hike in prices of petroleum products necessary: Digvijay Singh,0
Undertrial gets Cong ticket for Dahanu civic polls,0
EC team arrives to review Gujarat poll preparations,0
Court acquits man accused of abetting girlfriend’s suicide,0
Man held for burning wife alive,0
"Former Punjab MLA shot at,dies on way to hospital",0
"Lone surviving accused found guilty,sentence on November one",0
Manmohan Singh under fire for promoting the ‘corrupt’,0
Modi spent Rs 160 cr public funds on Sadbhavna fasts: Keshubhai,0
Govt expects successful winter session of Parliament: Kamal Nath,0
Need to create culture of transparency: Sachin Pilot,0
Man held guilty of drunken driving freed after day’s detention,0
Cultivate a temper which welcomes criticism: Prez Pranab,0
Three Taiwan ex-officers arrested in China spy case,0
Swami arrested for raping minor girl in ashram,0
"Curfew remains in Faizabad,efforts on to bring back normalcy",0
Nanavati panel to hear Sanjiv Bhatt on inspection of documents,0
Army jawan commits suicide in J-K,0
Youth held for trying to hurl footwear at Maha CM,0
TMC showed no courtesy: Congress,0
Vidarbha contractors protest delay in payment,0
J-K: Cops defuse IED in Rajouri,0
Offering of pots containing coins mistaken as bombs at Venkateswara temple,0
‘Krishna will be useful in bringing Cong to power in K’taka’,0
EC warns against any attempt to disturb atmosphere in Gujarat,0
Man held for burning wife alive,0
Swami Prasad Maurya and Sangmitra booked for using derogatory remarks against Mulayam Yadav,0
Shri Saibaba Sansthan bans staff from using mobile phones,0
Ramdev to campaign against Congress in poll bound Gujarat,0
Rahul Gandhi advocates involvement of all people in governance,0
Mild tremor felt in parts of Andhra Pradesh,0
"Uddhav Thackeray’s wife,Rashmi Thackeray’s car collide with motorcycle,2 injured",0
RAW faces support staff crunch,0
Narendra Modi calls PM ‘maun’ Mohan Singh,0
"After Raj meeting,Chavan seeks toll regulator",0
Not a sinner: Shashi Tharoor,0
"Time to dissolve Parliament,says ex-Army chief",0
"Clean,healthy environment basic need for human well-being: Ansari",0
Pots of money give terror turn at Venkateswara temple,0
EC gives clean chit to Maulana Ghulam Mohammad Vastanvi over poll speech,0
Shiv Sena against making set top box compulsory,0
Corruption affecting fair image of country: Governor,0
"Wont sit quiet,will fight charges of corruption: Gadkari",0
Armyman arrested for raping Delhi Police constable,0
Ashwani Kumar to push through pending legislations in Parliament,0
Cancer-causing toxins found in drinking water at Phagwara,0
Man given life term for creating mid-air hijack scare in 2009,0
CM blames central agencies for drug menace,0
Delhi Metro bags JICA President Award,0
EC warns against any attempt to disturb atmosphere in Gujarat,0
"In Punjab shopping list,luxury SUVs for ministers",0
"INLD MLA slaps disabled rape victim,booked",0
Possessing fake currency not terror act: HC,0
EC gives clean chit to Vastanvi over poll speech,0
Father must provide maintenance to unmarried daughter: HC,0
Rahul Gandhi advocates involvement of all people in governance,0
"Cattle feed firm shoots ad with buffalos,lands in legal soup",0
MSEDCL extends Abhay Yojana deadline,0
State to taste sweet rise in sugar production,0
Bombay HC orders prosecution of doctor for causing death of patient,0
Veerappan’s widow acquitted in actor Rajkumar kidnap case,0
"Meet today to discuss land Bill,Haryana hopes it wont be binding",0
SP Jain School to open Sydney campus in Dec,0
Nephews shoot dead former Punjab MLA,0
DSGMC polls: Badals knock PM door,0
"Badal,Capt bastions home to chronic drug addicts",0
Briefly region,0
Rescued Faridkot minor girl found 1-month pregnant,0
Narendra Modi labels Shashi Tharoor’s wife a ‘Rs 50 crore girlfriend’,0
PTU barred from admitting students in distance courses,0
Mayawati attacks SP government over law and order,0
Narendra Modi free to apply for visa: US,0
"No rate cut,govt to walk alone",0
Jewellery worth Rs 89.82 lakh snatched from Mumbai courier firm employee,0
Darul Uloom Deoband a shadow of itself: Jamia VC Najeeb Jung,0
KNPP unit-I to be operational shortly,0
Teachers post blasphemous content on Facebook,0
Man held for ‘offensive’ Tweets against Chidambaram’s son Karti,0
"Thakre hits back,says Gadkari duped 23 farmers",0
"Mamata Banerjee supports Anna Hazare,says UPA govt in minority",0
HC pulls up Cong MP Vitthal Radadia for brandishing gun,0
New job option for financially weaker strata  bouncers,0
Gadkaris farmers rally behind him,0
"Scams prompt survey of 16,000 acres of defence land",0
Rape at Mankhurd womens home false claim: WCD Commissioner,0
Mamata threatens legal action against media for “misquoting”,0
Tariq Anwar assumes charge as MoS Agri & Food Processing Industries,0
Pune bans cracker stalls on pavements,0
Government makes immediate reporting of dengue compulsory,0
FinMin okays harbour link funding,0
"Tragic end: Berkeley to Indore,Akanksha Rathi life revolved around Anirudh",0
Woman’s uncle arrested for forcing her into prostitution,0
Rape victim moves HC against acquittal of accused,0
Narendra Modi insulted all women in Shashi Tharoor case: Cong,0
Non-disbursement of scholarship: SIO to decide on state-wide stir today,0
Ahluwalia wrote thanks giving note to Makkar from hospital,0
Mid-term polls in state: Bhattal,0
"Northeast villagers pool money to build road,set Christmas deadline",0
200 sq yards behind Keetus death,0
Vashisht to replace Dalal as next Haryana DGP,0
TRS to continue its struggle for Telangana: Chandrasekhar Rao,0
Milind Deora takes charge as MOS in Shipping Ministry,0
Man gets 10 years in jail for raping daughter-in-law,0
Himachal polls: Congress veteran Vidya Stokes fighting her 10th election at 84,0
Women leaders condemn ‘misbehaviour’ towards Sunanda Pushkar,0
Apna ghar case: Three accused to undergo DNA test,0
Leaders pay rich tributes to Indira Gandhi on death anniversary,0
Hoshiarpurs Kandi area set to get projects worth Rs 27 crore,0
"Shedding secrecy:Were women were filmed in NTRO toilets,asks CIC",0
"Govt report says drugs,HIV could have led to Batala deaths",0
"2 dengue deaths in Haryana,most cases in Gurgaon",0
Licence to builder: Haryana officials under HC scanner,0
"Uphill logistics: Securing decent numbers,Rajas 68-seat tour",0
"Himachal Polls: Against Congress’ royal card,BJP plays ‘aam aadmi’ plank",0
Deaddiction scheme: Centre seeks impact report from Punjab,0
Acute power crisis in TN to end completely in 2013: Jayalalithaa,0
Briefly state,0
"Sonia in Shimla,slams BJP double-speak on corruption",0
"Amid midnight drama,SAD councillor booked under Gambling Act",0
Centre to consider Punjabs demand for coal,0
"No more writing,have written enough: Naipaul",0
Army of Punjab AG office lawyers reduced to 94,0
Plea to probe ‘foreign funding’ of Team Anna: HC seeks report,0
State sits on additional LPG subsidy decision,0
Pandhare seeks voluntary retirement,0
"Bus,taxi fares hiked in West Bengal",0
HC sets deadline for govt over DIAL land allotted at ‘throw-away’ rate,0
"Gadchiroli collector cracks down on irregular transfers,deputations",0
"Ready to face probe,but what about Vadra,says Gadkari",0
Govt blocks 240 weblinks related to provocative film,0
Cops may drop murder charge in Bidushi Dash Barde case,0
"Choppers to airlift polling officials,EVMs from far-flung areas",0
Par panel rejects bill on health education standards,0
Farmers rally in support of BJP president,0
"Ajit shares dais with CM,says no big deal",0
"Will make Haryana Police  proactive,decisive force: Vashisht",0
No monkeying around with issues,0
Telugu Desam Party suspends yet another MLA,0
BJP ads taking undue credit for health schemes: Azad,0
Lawyer murder: ‘Pallavi knew that the guard used to ogle her’,0
Four minor girls abducted,0
Briefly State: Fake Samsung phones seized,0
"Will celebrate bigger Diwali on Dec 20,says Narendra Modi",0
Two vegetable vendors held for murder of extortionist,0
"United SC removes one rape-accused,E. Bengal retains another",0
"At 84,Vidya Stokes to fight her 10th election on Nov 4",0
"Mamata keeps the heat on,also gets set-top boxes for her office",0
Only third front can provide alternative: Yechury in Shimla,0
Singur Redux: Co pulls out of Haldia,0
Goa BJP bats for Congress MPs left out of Cabinet rejig,0
Akhilesh govt takes credit for withdrawing cases closed by Maya,0
Dhumal asks Sharma to clarify status of industrial package,0
Ousted Sodhi accuses Manpreet of pocketing funds,0
"HP polls lose sheen for Badal,Amarinder",0
"Shanta bonanza for voters of Kangra,Chamba",0
Tour by Pak cricket team matter of national shame: Bal Thackeray,0
Accused out on bail should not be allowed to meet inmates: HC,0
Three farmers commit suicide in Andhra,0
Irrigation scam whistleblower Vijay Pandhare seeks VRS,0
"Rahul takes on BJP,says Congress brought RTI,waived farm loans",0
HC stay over auctioning mining sites to remain,0
NRI beautician Nooriya Haveliwala jailed for 5 years in drunken driving case,0
"Deadline over,wait on for liberal trade regime through Attari ICP",0
Husband booked for dowry harassment,0
Robert Vadra land deals: Haryana IAS officer gets another threat call,0
Cancer rate in Punjab not as high as projected,0
Govt to grant ‘ex-servicemen’ status to retd paramilitary men,0
No increase in political crimes in West Bengal: M K Narayanan,0
"From Raja chor hai to induction cooker ads,Cong shoots 47 complaints to EC",0
Bharat Ratna to Sardar Patel after 41 yrs unfortunate: Narendra Modi,0
Kottapalle to preside over 86th Marathi literary meet,0
IIT panel likely to recommend raising tuition fee of UG prog,0
Retd paramilitary personnel to get ex-servicemen status,0
Man accused of harassing wife drinks poison inside police post,0
Death sentence for killer of young siblings,0
"Bhujbal,Raj visit ailing Shiv Sena chief",0
Cabinet withdraws draft amendments to RTI,0
Paternity row: Youth files contempt plea against N D Tiwari,0
SAD warns against any amendment in Sikh Gurudwara Act,0
"Gujarat polls: Cong alleges corruption under Narendra Modi,promises Lokayuka if in power",0
Cooking gas (LPG) price hike stopped,0
Rajasthan community panchayat says no mobiles for girls,0
CBI arrests female Income Tax official for accepting bribes,0
"Man abuses mother over property,stabbed to death by brother",0
"Rs 13,000 cr plan for uplift of 12,775 Punjab villages",0
BMW crash case: ‘Hang Nooriya Haveliwala’,0
CID gives Gadkari clean chit again,0
HBT now faces conspiracy suit,0
Khalistani ideologue dies,0
SC begins hearing Sangma’s plea against Pranab Mukherjee’s election,0
"MPHRC recommends Rs 5,000 compensation each to punished pupils",0
Arvind Kejriwal may be greedy for power: Anna Hazare,0
Bibi Jagir Kaur gets bail,0
Sena riled over decision to allow Pakistan to play cricket in India,0
BMW crash: Nooriya Haveliwala benefited from police goof-up,0
Principals dog bites girl in nursery school,0
HC grants bail to Jagir Kaur,0
Ballotin,0
Schools roped in to spread awareness about drugs,0
Left will end loot system in Himachal: Yechuri,0
HC sets aside PSEB joint secy posting,0
"Begowal,Dera celebrates",0
Stall move to amend Delhi Sikh Gurdwara Act: SAD,0
Manpreet lets loyalists hit back at Sodhi,0
"On his turf,Bali takes on party rebel",0
Takes a dig on Modis marital status,0
Unauthorised colonies will not be registered,0
Cong: Drastic increase in unemployment during Dhumal regime,0
Digvijay questions civil society silence on Gadkari firms deals,0
Cong set to lose all 13 Lok Sabha seats in state: Sukhbir,0
BJP hits back at Digvijay: What is your locus standi?,0
"HC notice to Haryana,builder on nexus",0
"Chandigarh an integral part of Punjab,says Sukhbir",0
Govt to host industrialists for perception makeover,0
Badals donation to alma mater not under ambit of Punjab Nirman: Govt,0
"Now,151 services to come under RTS Act",0
"In first political rally,V K Singh seeks votes for pro-farmer parties",0
Briefly region,0
Khemka gets another threat call,0
Why did HBT not approach WB govt directly: minister,0
"Virbhadra vs Bali: In Cong,CM candidate race hots up",0
Two men acquitted in gang-rape case,0
"Bal Thackeray health worsens,Uddhav calls emergency Shiv Sena meet",0
Manpreet Singh Badal not averse to alliance with Congress,0
Sukhbir Singh’s grant to school puts Punjab government in tight spot,0
Conjoined twins: SC not happy with Nitish Kumar-led Bihar Govt,0
Scams tainted countrys image: Advani,0
"Mulayam,Akhilesh to campaign in Gujarat",0
IAS officers intriguing tenure at Centre under lens,0
"Cong vows to appoint Lokayukta,probe Pandya murder",0
Youth kills paramour’s daughter,0
"Raj thackeray,Bhujbal visit ailing Bal Thackeray",0
Mulayam asks district party presidents to perform,0
Virbhadra: Dont need the tag of CM candidate,0
"PM,Sonia condole death of TDP leader Yerran Naidu",0
Ninth century AD Buddhist antiquities found in Jharkhand,0
"NSCN factional fight in Arunachal Pradesh,villagers flee",0
Shashi Tharoor’s India youth quandary: The gun or the 21st century,0
"TMC makes Cong,BJP struggle",0
Let’s not harp on what happened in past: Shinde on Pak tour,0
Veteran TDP leader Yerran Naidu dead,0
"Eshwarappa ready to sacrifice party post for Yeddyurappa,says BJP MP",0
Discussions afoot on Telangana issue: Sushilkumar Shinde,0
"Die is caste in Gujarat,Muslims matter",0
Narayanan dismisses claim he ‘suppressed’ Rajiv Gandhi killing video,0
HC: How can govt officer collect arbitration fee?,0
Ahmedabad cops nab 4th ISI agent from Jodhpur,0
"Gulberg case: SIT shielding cops,victim tells HC",0
Cong admits to giving loan to help revive defunct paper,0
No reaction without evidence: Sharad Yadav says on Swamy’s charge,0
Do not take refuge in imaginary surveys: Capt to Sukhbir,0
"Decide Devgn vs YRF dispute,HC tells CCI",0
"If anyone was siphoning off party funds,it was Sodhi: PPP chief",0
College dropout cuts womans face for shouting at his friend,0
"For first time,political parties can only set up counters 200 m away from polling booths",0
Gujarat polls: Its Catch-22 for Muslims in the state,0
"Third change in less than a week,Anand Sharma gets a new MoS",0
Cops helping Salman delay hit-and-run case,0
Honouring Indira Gandhi’s assassin deplorable: Congress,0
Abhishek Manu Singhvi back in Cong panel to participate in TV debates,0
"In season of riots,Hindu father-Muslim son duo head to Delhi as ideals",0
"If Subramanian Swamy has guts,he should sue Rahul,Sonia Gandhi: Cong",0
Jailed JD(U) leader distributes leaflets for Nitish rally,0
Speculation rife on Sena chiefs health,0
Haryana labelled ‘balatkar Pradesh’ for crimes on Dalits by Scheduled Caste commission,0
Winter session to take up Lokpal,0
Stray bullet kills Bathinda woman at Karva Chauth party,0
"No decision yet on panel to check legitimacy of auto,taxi fare hike",0
V K Singh may join Parliament gherao on sugarcane issue,0
John Wright announces study in New Zealand scholarships,0
‘Campaign against me won’t distract me from representing India’,0
RTE Act to be fully implemented by 2013: Pallam Raju,0
"Campaigns end,state readies for Sunday polls",0
Teenaged girl commits suicide in school toilet,0
Manpreet diverting public attention: Sodhi,0
"Kanpur college directs girl students to wear headscarf,bans mobile phones",0
Woman in intensive care unit after police torture,0
Lalu dubs demand for Parliament’s dissolution as insult to MPs,0
Two held with narcotics worth Rs 3 cr at Hyderabad airport,0
"Once again,Kangra to be kingmaker",0
Omar Abdullah surrenders two LPG connections,0
"Karnad slams Naipaul,questions his Mumbai fest award",0
"Strong quake shakes Philippines,no casualties",0
HC quashes service rules framed by Punjab Speaker,0
I am 101% sure of Cong return to power: Amarinder,0
Its time politicians raise Tibet issue in Parliament,0
Relief for Amar Singh as UP police file closure report in fraud case,0
UP turned into ‘danga pradesh’: BSP,0
Allocation for health sector enhanced three fold: PM,0
"SP,BJP together behind communal riots in UP: Beni",0
"Azad Maidan: 18 of 63 get bail,5 discharged",0
Briefly Region,0
"Praising rival,bashing Centre,Dhumal eyes third term as CM",0
Justify appointment of SICs: HC to Haryana,0
India to showcase Aakash tablet at UN,0
"Over 88 pct voting in Meghalaya,stray incidents reported",0
Coast Guard to investigate sinking of HMS Bounty replica,0
"Woman alleges rape by 3 cops in Karnataka,5 personnel suspended",0
"Snow shuts Jammu-Srinagar National Highway,avalanche warning issued",0
Court issues production warrant against Abu Jundal for Nov 26,0
Akhilesh blames BSP regime for unemployment in UP,0
83.27 per cent votes cast in Nagaland,0
Kerala failed to capitalise on IT advantages: Oommen Chandy,0
"Another BJP MLA resigns,Jagadish Shettar says no threat to govt",0
Thane builder survives bid on life,0
Conduct biz in Marathi on Feb 27: Shiv Sena to state MPs,0
Doctors move High Court against MCI derecognition,0
"Mistry,Singhania to attend Advantage Vidarbha",0
"In its new guidelines,RBI opens bank licences to all",0
"After 3 sisters’ rape-murder,another minor raped in Bhandara",0
"Denied promotions,customs superintendents start stir",0
Dilsukhnagar limping back to normalcy,0
Man held for raping two nieces in Navsari,0
MT Pratibha Cauvery captains role questioned after death of 6 sailors,0
Marathi plank to drought: Raj Thackeray trains guns on Pawars,0
Pashmina goats perishing in heavy snow on Indian frontier,0
New bench constituted for Suryanelli gangrape case,0
Polling underway for Moga by-election,0
Briefly state,0
"For sake of Taj Mahal,Agra to become solar city",0
Govt should not politicise terrorism: BJP,0
"After 11-month wait,BMC safai karamchari gets study leave",0
"Two cops,part of hit squads,held in Ishrat Jahan encounter case",0
CM seeks central help for Gosikhurd project,0
Afzal Guru hanging unfortunate: Yasin Malik,0
CJI expresses concern over ‘media trial’,0
Delhi gangrape case: Singapore doctors to depose from next week,0
"Vice President visits Old Fort,other monuments",0
"Explain emergency to impose prohibitory order during Kejriwal protest,Court to cops",0
15 special teams constituted to crack Hyderabad twin blasts case,0
Bhandara: No breakthrough in rape-cum-murder of sisters,0
"BJP claims Bhandara rape cover-up,to hold rallies",0
Advani suggests event in Chicago on Vivekananda’s teachings,0
"Cash,liquor used to influence voters",0
NDA established rule of law in Bihar with great difficulty: Nitish Kumar,0
"Indian techie,wanted for family’s murder in US,arrested in AP",0
Sundrop boy begins to pick up pieces after failing dope test,0
Straying tiger hurts 3 near Nagpur,0
Agonda and Radhanagar beachs named best in India,0
Won’t tolerate any tampering with Ram Setu: BJP,0
"Securitys callous attitude towards old,disabled",0
Badals on Moga sky dampen Cong spirits… then came long queues,0
"In drought-hit Jalna,peak of summer arrived 2 months early",0
Montek Singh Ahluwalia’s plane waits in air as cows invade airstrip,0
Two jailed for gangraping minor in moving car,0
"PM Manmohan Singh visits blast sites,hospitals; appeals for calm",0
Parents held for forcing daughter to have sex with creditor,0
Stage set for PSLV-C20 mission,0
72% turn out to seal Moga fate,0
"Five youths acquitted of kidnapping,gangrape charges",0
"Sikh claims he was served US court summons,Badal was out shopping",0
"I want to be hanged,Beant Singh’s killer Balwant Rajoana tells sister",0
Cong prez or VP to be natural choice for PM’s post: Shashi Tharoor,0
High-end graphic experience to drive AMD sales in India,0
We try to keep security as tight as possible: Jammu IGP,0
FIIs investment into Indian market crosses $ 4-billion mark in Feb,0
Unconstitutional to hang convicts in Rajiv Gandhi  case now: Former Judge,0
Delhi: Security stepped up at India Gate,0
"Chopper deal: Def Min to consider reports of Joint Secy,CBI team",0
71.31% voters cast vote in Algapur bypoll,0
"Snow blankets Himachal,parts of NH-22 closed",0
Caterer fined Rs 30K for not making cuisines as ordered,0
Indian artiste composes for Bangladesh’s Shahbagh movement,0
Shehla Masood murder: CBI may question senior BJP MLA,0
"Delhi again: Woman resists molestation,shot dead in Capital",0
Fungal disease yellow rust hits wheat crops as rain lashes Punjab,0
"Hyderabad blasts: Sleuths get ‘clear clues’,letters purportedly by LeT claims responsibility",0
Ramdevs trust seeks nod for Solan ground,0
last night home,0
Children beaten up after father refuses to give free cigarette,0
Cong fissure fillip for INLD,0
Parents held for forcing daughter to have sex with creditor,0
Cotton College State University elections,0
Chandigarh Confidential,0
"Excessive centralisation responsible for terrorism,will oppose NCTC,says Badal",0
Taking stories to children in the Kashmir Valley,0
PIL seeks officers to protect of victims of domestic violence,0
"Technical colleges mushroom,humanities suffer",0
Naxals persuade school children to join their outfits in Jharkhand,0
"Ramdev trust: Solan MC,pvt body decline space for function",0
Karunanidhi objects to Lankan minister’s statement,0
Kin complain of delays in probe,0
BrahMos missile: Efforts on to develop technology for hypersonic version,0
Those offered money by Cong tried to bargain with SAD: Jain,0
Teenager killed by classmates over mobile phone,0
Centre to pump in Rs 125 cr for emergency ambulance services,0
"As Cong high command halts cabinet expansion,Virbhadra rushes to Delhi",0
"Now,robbers fire in air,loot jeweller",0
Amritsar Central Jail to be shifted to defunct improvement trust project land,0
"Deadline ends today,teachers firm on boycotting Class XII assessment work",0
"In wake of Delhi murder case,CM says govt putting all efforts to make city safe",0
Briefly Region,0
"Hooda hits out at detractors in party,INLD at Bawal rally",0
Rahul Gandhi to meet Congress leaders from northeast today,0
Nearly 40 people questioned in Hyderabad blasts case,0
SP leader Yashvir Singh shot dead in Bollywood style,0
Delhi gangrape: Singapore hospital doctor deposes as witness through video conferencing,0
"Film release stalled for ridiculing Mamata Banerjee,Tatas’ Singur exit",0
Gun-toting Guj MLA quits Cong; set to join BJP,0
Ishrat Jahan case:Police officers custody extended till Feb 28,0
