text,bad/good
Gujarat: Congress stages walkout after majority rejects SC/ST Bill,0
Madhya Pradesh Speaker issues notice to seven more legislators,0
Karnataka: Man who returned from Greece tests positive for coronavirus,0
"Scindia shadow: Rs 25 crore-worth advertisements for CM Ashok Gehlot, 0 for Deputy Sachin Pilot",0
Gujarat: Congress MLA moves HC on ‘apprehension of harassment’,0
"Coronavirus fallout: Will write to casinos to ensure precautions, says Goa Health Minister",0
Amit Shah on NPR: No one to be marked D (doubtful)… telling you as Home Minister,0
Gujarat govt to bring law to protect farmers’ land,0
"Coronavirus: One more tests positive in Ladakh, total 3",0
"Ludhiana 30 kg gold robbery case: Gangster arrested  in Chandigarh, cops recover Rs 31 lakh",0
Will decide on NPR only after Centre clarifies: Tamil Nadu minister,0
"Family of 7 goes missing in Moga, cops look into financial dealings",0
"Coronavirus updates March 13: India records second death, this time a woman in Delhi",0
"MP crisis: Governor removes six ‘Scindia camp’ ministers, CM says ready for floor test",0
"House panel for defence raps govt  for gap in budget projection, allocation",0
"Rajya Sabha elections: Numbers game on as Gujarat candidates from BJP, Cong file nominations",0
Coronavirus outbreak: Goa’s annual international music festival postponed,0
Coronavirus: Punjab shuts all schools till March 31,0
"Kuldeep Sengar, 6 others get 10 years in prison for death of Unnao rape victim’s father",0
"‘Neither sorry, nor suffering’: Kunal Kamra after Vistara Airlines bans him till April 27",0
"Direct benefit transfer: When those who sow, don’t reap the dividend",0
"More than 6,000 schools in Himachal with student strength below 20: Education minister",0
"Thank all who fought for my freedom, says Farooq Abdullah after being released from detention",0
Coronavirus outbreak: 124 evacuees discharged from Manesar quarantine facility after testing negative,0
"Streetwise Kolkata: Eden Gardens Road — where history, football and cricket meet",0
BJP names third candidate from gujarat for rajya sabha polls,0
"Cabinet approves 4% hike in DA to 21%; 48 lakh govt employees, 65 lakh pensioners to benefit",0
"Coronavirus: Maharashtra govt orders closure of theatres, gyms, public parks as total cases rise to 17",0
"Day after he joined BJP, Madhya Pradesh EOW reopens forgery case against Jyotiraditya Scindia",0
"Air travel in the times of coronavirus: Delhi to Goa, with hand sanitiser, mask and alcohol swabs",0
Kerala Lottery Today Results announced: First Prize is worth Rs 70 lakh!,0
Catching 22,0
"Fighting coronavirus: Death in Delhi, shutdown spreads to other states too",0
No let up in pilgrims visiting Kartarpur Sahib despite coronavirus scare in Pak; No plan to close Golden Temple; and more,0
"Covid-19 news: Haryana, Punjab shuts educational institutions till March 31; and more",0
"HCS, Class-I officers in Haryana will have to first clear written examination before being nominated for IAS",0
Congress’ Abhishek Manu Singhvi to move Bill for enforcing two-child norm,0
The government should not intervene till necessary in the economy: Subramanian,0
System of pvt booking agents must go: Piyush Goyal,0
"In Bihar, NDA picks file nominations",0
"Coronavirus: Gujarat HC notice to health, legal depts to check spread; PM defers visit",0
"Mock drills to immunity boosters: How Punjab admin, people are ‘tackling’ the virus",0
Don’t share Covid-19 details as it spreads panic: Kerala oppn to govt,0
"No contest, Haryana trio set to enter Upper House unopposed",0
"Bid to deport ‘anti-India’ reporter, says Prasar Bharati, MEA says no",0
"Punjab cops still not recording witness statement on video, cites lack of funds",0
Independent RS member withdraws Bill to create body for looking into FDI,0
ICMR to test for community transmission of Covid-19,0
"Saw father’s funeral via video call: Man arrives from Qatar, isolated",0
"Coronavirus in air, govt looks to prioritise essential House business",0
Cong MP withdraws Bill seeking removal of cap on poll expenses,0
"Move to check exorbitant prices: Govt declares face masks, hand sanitisers as essential commodities",0
"Virus thaws freeze: Let us join hands, fight it together, PM to SAARC",0
Supreme Court to hear only urgent matters post Holi vacation,0
Video clip that convicted two juveniles in Pehlu Khan lynching was not put on record in acquittal of six,0
"Relief, joy as second batch of Wuhan evacuees leave quarantine",0
"J&K: 221 days later, Farooq is released, he says my freedom ‘incomplete’",0
"Coronavirus outbreak: Kids can’t go to school so mid-day meal material will go home, says Kerala govt",0
"Yashwant Sinha hits out at merger of Rly cadres, amalgamation of Budget",0
"Yes Bank revival plan unveiled: Top private banks step in, ban lifts in 3 days",0
"Hoarding shaming: As SC refers to larger bench, UP brings a law",0
Kerala State Lottery Today Results announced: First Prize is worth Rs 1 crore!,0
Dolphins spotted in Purna river in Surat,0
"Sidhu launches YouTube channel, says ‘power must return to people’",0
"After 7 months in detention, Farooq Abdullah meets son Omar Abdullah",0
Four sentenced to 6 years in jail in 2006 Faridabad court violence case,0
Coronavirus: Delhi’s first patient discharged; Maharashtra shuts malls,0
PM Modi meets 24-member delegation of JK Apni Party,0
Digvijaya on Scindia switch to BJP: Hunger for power is more important than ideology for some,0
"Refusal to marry woman, money reason for Intelligence Wing staffer’s murder: Punjab Police",0
"Moga: ‘Missing’ family of seven traced to Gwalior, sends video saying ‘left due to financial problems’",0
"Kerala to begin screening of train passengers from Sunday, no fresh Covid-19 cases today",0
"Killing of four IAF officers: NIA court frames charges against Malik, six others in Jammu",0
"Curbs on devotees at Tirumala, not more than 4,000 at a time",0
"Srinagar: Farooq Abdullah meets son Omar, Azad drops by",0
"Ghulam Nabi Azad meets Farooq Abdullah, calls for restoration of democracy in J&K",0
Madhya Pradesh Governor orders floor test on Monday,0
Man hit by ‘stray bullet’ in Aligarh violence dies,0
NIA court frames charges against Yasin Malik for killing of IAF personnel in 1990,0
Govt hikes excise duty on petrol and diesel by Rs 3 per litre,0
Padma Award ceremonies postponed due to coronavirus outbreak,0
"Congress leader, aide sent to judicial custody in connnection with 1992 riots",0
"In Himachal, Congress doesn’t field candidate, paves way BJP’s Indu Goswami to enter RS",0
"Coronavirus outbreak: US Embassy, consulates in India cancel immigrant, non-immigrant visa appointments from Mar 16",0
India schedules a video call with SAARC leaders on Sunday to discuss COVID-19,0
"Coronavirus scare: Punjab shuts down cinema halls, restaurants, gyms, swimming pools",0
"Pakistan on board, SAARC leaders will talk today to plan joint coronavirus fight",0
Punjab: College expels student for ‘using’ Apple watch during exam; HC quashes orders,0
KGMU doc arrested for ‘molesting and threatening’ woman,0
Punjab CM’s scheduled presser to mark govt anniversary raises concerns,0
"Coronavirus outbreak: Central, Western Railway withdraw curtains, blankets from AC coaches",0
Kerala State Lottery Today Results announced: First prize is worth Rs 80 lakh!,0
"Vegetarian food, Indian immunity won’t prevent Covid-19, says Anand Krishnan",0
"Madhya Pradesh floor test: ‘All is well’, says Kamal Nath; Congress MLAs return to Bhopal from Jaipur",0
"Lutyens Delhi to clubs in US, ED on trail of 40 assets of Rana Kapoor",0
"Wife faces FIR in Agra, hospitalised man says she didn’t know",0
"Bank, Boom, Bust",0
"New J&K party meets Modi, says he has assured no demographic change",0
"The Corona Fighters: 24/7, a CMO and his team track the virus — making endless calls, visiting many homes",0
"Coronavirus outbreak: Govt suspends travel, registration to Kartarpur Sahib",0
"Coronavirus outbreak: Lucknow resident tests positive, 12th case in UP",0
Inside Fort Scindia,0
"Coronavirus outbreak: Now, Himachal shuts all its educational institutions, cinema halls",0
"UP: Congress worker puts up posters of CM, BJP leaders",0
"‘We admire the political debate in India… Violence can be worrying… but India, with rule of law, can resolve it’",0
"Coronavirus outbreak: To address situation, Indian missions working round-the-clock",0
"UP: Day before wedding, man abducted, killed",0
"Maharashtra: Village cuts events, pools in aid money to give itself ‘school like big city’",0
"Covid-19 cases rising, Kerala ups preventive measures",0
"SBI heartless, inefficient, Finance Minister Nirmala Sitharaman tells its chairman",0
"Coronavirus outbreak: Maharashtra reports 31 cases, schools, colleges shut in urban areas",0
Akhilesh Yadav: Palm reader told me SP will win 350 seats in 2022 UP elections,0
"In Ludhiana, people shy away from malls, markets amid virus scare",0
Vadodara: Constable and police driver held  for ‘rape’ of woman while on patrol,0
Punjab Haryana HC to take call on court proceedings amid COVID-19 scare today,0
Four Gujarat Congress MLAs resign ahead of Rajya Sabha polls,0
Four militants killed in encounter in Anantnag district: J&K Police,0
Bhim army chief Chandrashekhar Azad launches new party,0
"187-km Ambala-Delhi highway to get speed radars, number plate readers",0
Punjab: Amarinder’s scheduled event to mark 3 years in power raises concerns amid coronavirus fears,0
Karnataka: Seventh COVID-19 case is 76-year-old deceased victim’s daughter,0
BJP’s Anusuchit Jati Morcha files complaint against Nitin Raut for ‘anti-Brahman’ remarks,0
Farooq Abdullah asks leaders to unite to bring back all J&K detainees lodged outside UT,0
59-year-old labourer killed by tiger in Maharashtra forest,0
"4 LeT, Hizbul terrorists killed in encounter in J&K",0
"Mubashir Hasan (1922-2020): A warrior for democracy in Pakistan, peace with India",0
Wet March throws cold water on rabi crop,0
Justice Muralidhar asks lawyers not to address him as ‘my lord’ or ‘your lordship’,0
Bhim Army chief Chandrashekhar Azad launches political party,0
"Coronavirus: Schools, cinema halls shut till March 31 in Haryana",0
Hoshiarpur: How one idea ensured no more waterlogged classrooms during rains,0
"After PM Modi, Amit Shah assures J&K party: No demographic change",0
Gulmarg scam accused Baseer Ahmad Khan to be J&K L-G’s adviser,0
"Limbayat, Rander in Surat under Distubred Areas Act",0
Rahul Gandhi jabs PM Modi: ‘Our genius hiked fuel excise duty’,0
"Canadian national, Indian wife held for duping Punjab man of Rs 21 lakh",0
"54.5% cases in Maharashtra got coronavirus from Dubai, UAE still not on ‘high risk’ list",0
"UP property damage ordinance: Tribunal can hear ex-parte, can’t be questioned",0
"In Jharkhand, family claims hunger death, govt dismisses allegation",0
"Coronavirus outbreak: Andhra local body polls deferred, Jagan hits out",0
SAARC neighbours spell out plan to fight coronavirus: Satellite classes to closed borders,0
"Elgar Parishad case: SC denies pre-arrest bail to  Teltumbde, Navlakha, gives three weeks to surrender",0
"Rajasthan: 236 evacuated from Iran, to be quarantined in Jaisalmer",0
"Madhya Pradesh Speaker defiant on floor test, says virus bigger worry",0
Madhya Pradesh crisis HIGHLIGHTS: Governor asks CM Kamal Nath to hold floor test tomorrow,0
"Reading of Faiz poem ‘unsuitable to time, place’: IIT-K panel",0
"Gujarat: 4 Congress MLAs resign ahead of RS polls, 41 sent to Jaipur resort",0
Rajasthan: Italian couple who got anti-HIV drugs test COVID-negative,0
"Coronavirus outbreak: UK tourist who tested positive, 18 others offloaded from flight in Kerala",0
"SP MLC, his two brothers held for murder of lawyer and his sister",0
"At discussion on coronavirus, Pakistan raises J&K",0
"Two UP Congress workers jailed over posters targeting Yogi, Dy CM",0
"On long road to fiscal recovery, Punjab still has miles to go",0
"Ashwani Kumar: ‘Only way for any party to gain strength is to ensure workers, leaders not alienated’",0
MP crisis: ‘Coronavirus’ brings 10-day relief for Kamal Nath govt as action shifts to Supreme Court,0
"Coronavirus outbreak: Railways gets rid of blankets, curtains, to regulate AC coaches",0
Parliament HIGHLIGHTS: Both Houses adjourned till tomorrow,0
Kerala Lottery Today Results announced: First prize is worth Rs 75 lakh!,0
"Vaishno Devi Shrine Board issues travel advisory, closures ordered across Jammu region",0
"Coronavirus scare: Highest single-day jump in new cases, over 450 airlifted from Iran and Italy",0
"SAARC leaders discuss virus fightback plan, India proposes emergency fund",0
"Windfall for Punjab’s potato farmers as crop hits all-time high of Rs 1,600 per quintal",0
Karni Sena threatens to stop shooting of film Prithviraj in Rajasthan,0
"Yasin Malik, six others plead not guilty in IAF personnel murder case",0
Rajasthan government moves SC challenging validity of CAA,0
"Gujarat: Govt released Rs 28 lakh to gaushalas that don’t exist, says Congress MLA",0
"Gujarat: Bootlegger, aides booked for ‘attacking vigilance team’ in Dahod",0
"Days after girl goes missing, Dalit teen beheaded in Maharashtra village",0
"Coronavirus scare: Mega protest postponed, but anti-CAA dharnas to continue with smaller numbers",0
Election Commission appoints new CEO for J&K,0
Delhi gangrape case: Three death row convicts approach International Court of Justice,0
Punjab fights coronavirus: Unemployed MBBS grads to volunteer; DC says no arrest for check-up refusal; and more,0
No positive case detected yet: Tourist state Himachal started fortifying against COVID-19 in Jan,0
Punjab govt to provide 1 lakh jobs in next two years: CM Amarinder Singh,0
LS Speaker did not protect my right to speak in Parliament: Rahul Gandhi,0
Coronavirus pandemic: Here is how the southern states are blocking further spread,0
"Jharkand DGP Kamal Nayan Choubey transferred, Fire chief takes over",0
"After three years of dry spells, a very drenched March for Himachal",0
"Ahead of Rajya Sabha elections: Cong accuses BJP of buying out 5 MLAs, Rupani hits back",0
"No decision to discontinue printing of Rs 2,000 banknotes: Anurag Thakur",0
Ex-CJI Ranjan Gogoi’s post-retirement benefit courtesy Govt: Rajya Sabha seat,0
"Hoardings in Lucknow: UP Govt moves Allahabad HC, seeks more time to file compliance report",0
"Telangana becomes latest state to pass resolution against CAA, NRC, NPR",0
Coronavirus outbreak: Maharashtra to stamp international passengers who need home isolation,0
SC dismisses December 16 gangrape convict’s plea to restore his legal remedies,0
"Lethal cough syrup manufactured in HP: Accused on the run, origin of impurity yet to be traced",0
"MP calls for adjournment of House session in view of coronavirus, Venkaiah says no",0
"Second coronavirus case in a week, Railways helps in contact tracing",0
"Coronavirus: Taj Mahal, all ASI-protected monuments, museums shut till March 31",0
It’s letter vs letter amid Madhya Pradesh political impasse,0
Rajiv Pratap Rudy urges govt for relief to Covid 19-hit tourism sector,0
Gujarat: Panel rejects charge of SMC women clerks ‘stripped’ during medical test,0
Sara disputes J&K’s claim of threat to public order if brother Omar Abdullah freed,0
"Telangana passes resolution opposing CAA, NRC and NPR",0
Oppn targets govt as Rajya Sabha talks working of Railway ministry,0
Ruckus in Lok Sabha after Rahul Gandhi asks govt to name top 50 wilful bank defaulters,0
Sedition charge against UP lawyer for calling Yogi Adityanath terrorist in tweet,0
Gujarat govt released Rs 28 lakh to non-existent gaushalas: Congress MLA,0
"States with no coronavirus cases take precautions: classes off, new rules, shutters down",0
ICMR senior scientist: ‘Have 1.5 lakh test kits and have ordered 1 million more’,0
"Shocked to see helplessness to provide preventive measures in times of ‘vexing catastrophe’, says Bombay HC",0
"Speaker vs Governor: In the past, SC ruled  in favour of floor test",0
"Gujarat: 5 MLAs quit, Congress scrambling for numbers in Rajya Sabha polls",0
"Ludhiana daylight gold loot: Two more arrested, but mastermind still at large",0
"Centre working on policy for senior citizens, says minister Thaawarchand Gehlot",0
RSS resolution: Bid to spread anarchy by jihadi-Left combine,0
"After row over Railways Women’s Day tweet, a woman porter speaks: ‘My kids study because I work as coolie’",0
Coronavirus: Supreme Court takes cognizance of overcrowding of jails,0
‘Cattle smuggler’ killed in Mathura encounter: police,0
Supreme Court to hear MP BJP plea on floor test today,0
LIP chief booked for re-connecting snapped power connections,0
"December 2012 gangrape: Convict claims he was not in Delhi on day of crime, court dismisses plea",0
"Coronavirus outbreak: Maharashtra government mulls lockdown in Pune, Pimpri",0
Only 37% of funds released under Poshan Abhiyaan scheme have been utilised by states: Congress MP,0
Ex-CJI Ranjan Gogoi: Accepted RS offer for greater cohesion between judiciary and legislature,0
Coronavirus outbreak: Maharashtra govt starts stamping left hand of those in home quarantine,0
Kerala Sthree Sakthi Lottery SS-201 Today Results announced: First Prize is worth 75 Lakh!,0
"Coronavirus: Private labs ready to help, Dr Dangs says govt caution correct",0
Coronavirus: J&K ups restrictions on entry,0
Veteran journalist Patil Puttappa passes away at the age of 99,0
"Not allowed to ask supplementary questions, Opposition members walkout of Lok Sabha",0
"Ranjan Gogoi’s RS nomination: Has last bastion fallen, asks Justice Lokur",0
Coronavirus: Hyderabad man back from UK tests positive,0
No question of CAA violating constitutional morality: Centre to SC,0
"Madhya Pradesh crisis: Congress rebels deny being held at gun point, accuse CM of ignoring them",0
"Bengal invokes Epidemic law, sets aside Rs 200 cr for fighting viral outbreak",0
"BJP goes to SC as Speaker defies Governor, cites virus to adjourn MP House",0
"SC rejects bail pleas of Navlakha, Teltumbde: Surrender in 3 weeks",0
"Madhya Pradesh floor test: SC issues notice on BJP plea, matter adjourned to tomorrow",0
Coronavirus: Kerala couple back from Saudi locked up,0
"Dehradun: After trainee forest officer tests positive with coronavirus, 51 isolated",0
Parliament HIGHLIGHTS: Both Houses adjourned till tomorrow,0
"Madhya Pradesh floor test: SC notice to Kamal Nath govt, Speaker; hearing tomorrow",0
"Amid coronavirus scare, Rahul Gandhi warns of ‘economic tsunami’",0
SC clears permanent commission for women in Navy,0
Campaign against Bihar govt plan to raze Heritage Patna Collectorate building,0
"Ladakh residents stuck In Iran: Pilgrims claim over 200 cases, MEA says ‘some’ positive for coronavirus",0
"Rajkot: 27-year-old man gets death sentence for raping, murdering three-year-old girl",0
"Rajya Sabha MPs raise concern over Indian Railways’ poor financial health, project delays",0
"In Karnataka, family doctor of Covid victim now a suspect",0
Lok Sabha clears Bill to provide DGCA statutory status,0
"Coronavirus: House to continue, must pitch in, like doctors, PM Modi to BJP MPs",0
"Punjab: Malls, theatres and shopping complexes shut till March 31 amid coronavirus scare",0
G20 talks: PM Modi rings up Saudi crown prince Mohammed bin Salman,0
Coronavirus: Army postpones all training courses for personnel,0
"Indians in Iran: Can’t confirm whether 250 people are infected with COVID-19, says MEA",0
Vadodara: Self-styled guru booked for raping disciple woman,0
Maharashtra: Tribal students sent home from hostels,0
"Ex-CJI Gogoi has ‘compromised principles of independence, impartiality of judiciary’: Justice Kurian Joseph",0
"Piyush Goyal denies plan to privatise Indian Railways, says govt to invest Rs 50 lakh crore",0
Coronavirus: Students stuck in Milan reach out via video on Facebook,0
Hear only urgent matters; use video conferencing: Punjab and Haryana HC to subordinate courts,0
"With Congress missing, BJP has a field day in Gujarat House",0
"People living in difficult times, institutions under ‘great threat’: Former VP Hamid Ansari",0
Puri on Kunal Kamra airlines ban: ‘Anyone who threatens security of aircraft deserves no consideration’,0
Goa mulling if state borders should be closed amid coronavirus fears,0
"Coronavirus scare: CR, WR cancel several trains on intercity routes till March end",0
Coronavirus: CM Pinarayi Vijayan appeals for peace after foreign tourists face public ire,0
Dehradun: 150 booked for assembling to protest amid Covid-19 prohibitory orders,0
Coronavirus: Uttar Pradesh to provide financial help to daily wagers,0
Madhya Pradesh Congress moves SC seeking access to its rebel MLAs kept in Bengaluru,0
Govt to write off trait value on Bt cotton variety,0
Man assaulted on suspicion of theft dies in Rajasthan,0
"Now Congress moves SC, new roll of dice: trust or no-trust vote?",0
PM Narendra Modi: Bangladesh scaling new heights as friends of terror fall behind,0
New Jharkhand top cop MV Rao: Focus on transparency,0
"Coronavirus: 54,000 under community surveillance, Harsh Vardhan in Rajya Sabha",0
Once upon a time what his Lordship said: Post-retirement appointment is a scar on the independence of judiciary,0
"UP hoardings: 13 get notice to pay more, or face jail",0
Coronavirus scare: Himachal bars darshan at several temples; advises devotees to do it online,0
"Rajya Sabha polls: Nomination papers of Jyotiraditya Scindia, Solanki found in order",0
Madhya Pradesh: BJP slams appointment spree by ‘minority’ Kamal Nath govt,0
"Ranjan Gogoi’s RS nomination: Unpardonable assault on basic structure of Constitution, says Oppn",0
"Religious persecution, not religion, basis for CAA: Govt tells Supreme Court",0
J&K: Internet restrictions to continue,0
"For second day in row, supplementary question leads to ruckus, walkout in Lok Sabha",0
"Ex-SC judges say Gogoi in RS clouds judiciary’s independence, he says am for nation-building",0
Jammu and Kashmir: Amit Shah meets industry representatives,0
Lok Sabha clears Bill to extend upper limit for permitting abortion,0
Jharkhand Cabinet sets up committee to review domicile policy,0
Supreme Court clears way for permanent commission to women in Indian Navy,0
"Member of panel that picked Jamia V-C changes mind, tells President: Remove her",0
Cellphone operators red-flag ‘surveillance’ after Govt wants call records of all users,0
J&K: Farooq Abdullah meets Mehbooba Mufti’s family,0
"FCRA licences of 6,600 NGOs cancelled in past three years: Govt to Lok Sabha",0
Nagpur mayor visits family of patient facing ‘undeclared social boycott’,0
J&K residents to get Rs 5 lakh health insurance,0
No document to be collected during NPR update: Government,0
"Supreme Court invokes special powers, removes Manipur minister",0
Parliament HIGHLIGHTS: Lok Sabha passes Jammu and Kashmir Appropriation Bill,0
Koregaon Bhima Commission of Inquiry summons NCP chief Sharad Pawar to depose as witness,0
"Inform by next week if you’re releasing Omar Abdullah: SC to Centre, J&K admin",0
Seems you have written to me by mistake: MP Governor’s reply to Speaker on ‘missing MLAs’,0
"Punjab: In CM’s native place, life goes on as before amid COVID-19 outbreak",0
"Industries being provided water at Rs 27.54 per 1,000 litres: Gujarat govt to Assembly",0
Coronavirus: J&K govt suspends all interstate buses; Vaishno Devi yatra closed,0
Kerala State Lottery Today Results announced: First prize is worth Rs 65 lakhs!,0
"MP crisis: Won’t come in way of floor test, says Supreme Court",0
"Coronavirus: National Defence Academy bans tours, outdoor hikes; cadets not be allowed any visitor",0
"Haryana: 2 positive coronavirus confirmed cases so far, no exams till Class 8",0
"Madhya Pradesh Government Crisis Highlights: SC asks Speaker to decide on resignations of 16 MLAs, adjourns hearing",0
"Coronavirus: 255 Indians infected in Iran, 276 across the world, Govt tells Lok Sabha",0
BJP activist arrested for hosting cow urine consumption event to fight COVID-19,0
"COVID-19 measures at Golden Temple: Temperature guns to screen devotees, no mats in veranda, parikrama",0
Rajya Sabha: 18 candidates from five states elected unopposed,0
"Month after ‘menstrual check’, notice issued to Bhuj college",0
Coronavirus: Odisha to distribute three months of ration to beneficiaries,0
No intention to vote for Cong in  RS polls: BJP MLA from Godhra,0
"Digvijaya Singh stopped from meeting rebel Madhya Pradesh MLAs in Bengaluru, detained",0
"Coronavirus scare cripples Himachal’s tourism sector, hotels, homestays, eateries record sharp decline in footfall",0
Surat: Union demands one month paid vacation for diamond workers; factories to be open,0
"Tamil Nadu reports second coronavirus case, hints it is ‘domestic’",0
"Rajya Sabha polls: 37 win unopposed, keen contest awaited in Rajasthan, MP",0
Hospitals defer elective surgeries to let doctors focus on corona cases,0
Bihar polls: Jitan Ram Manjhi sets deadline for Grand Alliance committee,0
Digvijaya Singh detained: RS adjourned briefly as Chair bars Congress from raising issue,0
"J&K corruption over, more transparency: Nirmala Sitharaman",0
"Madhya Pradesh floor test: SC says no to rebel MLAs’ plea to appear, prove they are free",0
"Gujarat: ‘Cricket match, music  and crackers have led to communal violence’",0
No intention to vote for Cong in RS polls: BJP MLA from Godhra,0
Coronavirus: Mumbai civic body turns to phone GPS to enforce home quarantine rules,0
"Gujarat: 5 BJP, Cong candidates in fray for four RS seats",0
Bills passed in Rajya Sabha for new regulatory bodies to cover traditional medicine,0
"Coronavirus fears: Adjourn Parliament session, says Congress",0
Supreme Court dismisses Andhra plea against decision to defer civic polls,0
Govt in Supreme Court: NRC necessary for sovereign country,0
Coronavirus: Kerala urges religious leaders to control crowds at places of worship,0
Karnataka govt extends social distancing measures till March 31,0
"Coronavirus: Section 144 imposed in Rajasthan, three new cases confirmed in Jhunjhunu",0
"Floor test looming, Kamal Nath govt makes slew of appointments",0
MP govt carves out 3 new districts to woo legislators,0
BJP Rajya Sabha member to move resolution for removal of ‘socialism’ from Constitution,0
Defence council finalises proposal for 83 Tejas jets,0
"Coronavirus: Doctor among two fresh cases in UP, total 17",0
Madhya Pradesh floor test: Digvijaya to seek Karnataka HC nod to meet Congress MLAs,0
Punjab: Industry seeks relief because of recession due to outbreak,0
Kafeel Khan detention: top court transfers petition to HC,0
"Farooq Abdullah writes to PM, seeks immediate restoration of 4G internet services in J&K",0
Himachal: BJP’s Indu Bala Goswami elected to Rajya Sabha,0
"December 16 gangrape case: Court junks plea seeking stay on execution, convicts to be hanged tomorrow",0
"Haryana: BJP’s Jangra, Gautam and Cong’s Deepender Hooda elected unapposed",0
Kerala State Lottery Today Results announced: First Prize Worth is 80 Lakh!,0
No protests for a month: BJP chief JP Nadda,0
"Strict action against those trying to change character of JNU, Govt says in Parliament",0
Coronavirus: Task force set up to ensure state prisons remain free of infection,0
Weighed  down by debt,0
Yes Bank transfers Puri Jagannath Temple’s Rs 389-crore FD account to SBI,0
"Coronavirus: Day after ICMR asks private labs to do tests free, they reach out to govt",0
"Subhash Chandra to Anil Ambani to Naresh Goyal: 5 skip ED summons, cite virus, illness, House duty",0
"CAPF, Army boost measures to check spread of COVID-19",0
"Express interview: ‘Punjab can implement Sir Chottu Ram formula to address farm woes,’ says Sunil Jakhar",0
"CDR collection: Govt comes under fire for ‘surveillance’ bid, says fixing call drops",0
"Ensure uniform policy to provide nutritional food to kids, lactating mothers: Supreme Court",0
"Coronavirus: Goa minister says first positive case recorded, later rescinds statement",0
"WHO’s representative Dr Henk Bekedam: ‘India does need to step up testing, it is on that path’",0
Ranjan Gogoi takes oath as member of Rajya Sabha amid ‘shame’ slogans,0
"Coronavirus: J&K bans inter-state buses, Vaishno Devi board shuts yatra",0
"Madhya Pradesh Government Crisis Highlights: Floor test tomorrow, SC says uncertainty must be resolved",0
60 % of train tickets cancelled in March: Railway chairman to Parliamentary panel,0
"Health ministry: 15,980 isolation beds, 37,326 quarantine beds",0
"Kashmir records first Coronavirus case, restrictions on public transport in Srinagar",0
FM Nirmala Sitharaman to meet other ministries to assess COVID-19 impact,0
Highest so far: 39 coronavirus samples tested in a day in Gujarat,0
PM Narendra Modi’s Janta Curfew rings a bell of Maha Gujarat Movement,0
"Gujarat: Coloured wristbands for those quarantined, says Nitin Patel",0
"Congress raises CDR collection, Ravi Shankar Prasad says no surveillance",0
"Ranjan Gogoi takes oath as member of Rajya Sabha amid chants of shame, walkout by Oppn",0
Coronavirus: Congress MP calls for official papers to be sanitised,0
December 16 gangrape case: Delhi court rejects convicts’ plea seeking stay on execution,0
CAA protest: Azamgarh court rejects bail plea of 19 accused of sedition,0
"Over 13,700 deaths due to TB, cancer and AIDS: Gujarat govt tells Assembly",0
Three years of Captain Amarinder Singh govt in Punjab: The Learning Curve,0
"After 7 years, my daughter’s soul will rest in peace: Mother of December 16 gangrape victim",0
"December 16 gangrape convict’s mother’s last wish for her son – ‘puri, sabzi, kachori’",0
Yes Bank case: ED issues fresh summons to Subhash Chandra,0
Road accidents down by 10 per cent after increase in fines: Gadkari in Lok Sabha,0
"Coronavirus: Next Italy evacuation over weekend, says MEA",0
"Coronavirus: Bombay HC suggests civic bodies restrain demolitions, evictions in Maharashtra",0
Kerala State Lottery Today Results announced: First Prize is worth Rs 70 lakh!,0
"Coronavirus: Caution and curbs at places of worship, prayers to continue",0
"Madhya Pradesh: Ahead of floor test on Friday, Speaker accepts resignation of 16 MLAs",0
Madhya Pradesh: This turncoat will have to decide his loyalty during Friday’s trust vote,0
"Coronavirus: CISF asks intel to identify suspected cases at airports, hand them over to health officials",0
"Vadodara police proposes CCTV cameras, GPS in school vehicles",0
2012 Delhi gangrape case convicts hanged: What you need to know about the four convicts,0
Ravi Shankar Prasad: ‘Ranjan Gogoi’s great experience will add to standard of debate in Rajya Sabha’,0
"Coronavirus: Doctor turned away by 4 hospitals over virus fears, now on ventilator",0
"Coronavirus: In race to trace contacts at Kerala hotspot, a husband & wife",0
Dec 16 Delhi gangrape convicts set  to hang early this morning,0
Coronavirus: All non-essential offices shut down in Rajasthan,0
"Coronavirus: Railways advises against non-essential travel, suspends concessions",0
Chhattisgarh orders shutdown after first coronavirus case,0
"Coronavirus: One more tests positive in Kerala, CM Vijayan announces Rs 20,000-crore package",0
"Cannot shut Golden Temple, govt is free to stop devotees, says SGPC",0
"December 16, 2012 gangrape convicts hanged at Tihar Jail",0
Coronavirus: India sets up wellness facility for Indian pilgrims stuck in Iran,0
"Coronavirus: Third person positive in Tamil Nadu, officials deny community spread",0
SC orders floor test in MP today: End state of uncertainty,0
"Coronavirus: No one counselled him, mother kept in dark, says uncle of suicide victim",0
Coronavirus: Health experts say could have done more,0
"Coronavirus scare: 4,427 with history of foreign travel since Jan in Doaba, 50% yet to be traced",0
Coronavirus: J&K issues restrictions across Valley,0
"In Punjab CM’s native place: ‘We eat simple food, breathe fresh air & barely leave the village, so we are not too scared’",0
"PM Modi’s address on COVID-19: Oppn divided, some back him, others call it a gimmick",0
"Of 1,514 Indians in Iran, 298 tested positive for COVID-19: Govt",0
Delhi gangrape case: Doctors declare all four convicts dead,0
"Coronavirus: China trial found no benefit in HIV drugs, says study",0
‘Very fast’ movement on PM Modi’s SAARC proposals: MEA,0
