text,bad/good
"‘28% patients have comorbidity’: Link with other diseases adds to chikungunya’s sting, says study",0
We made mistakes but will introspect and course correct: Arvind Kejriwal after MCD drubbing,0
"IIT aspirant fails to qualify for JEE-Advanced, kills self",0
"After Uttar Pradesh, Delhi plans to cut down on holidays",0
These are all rumours…Bhai is fit and fine: Chhota Shakeel on reports that Dawood Ibrahim critical after heart attack,0
"Your minister behind false cases, it’s my right to see lawyers: Virbhadra Singh",0
Justice Karnan issues fresh order after 7 SC judges fail to appear before him,0
Chandigarh Municipal Corporation: Now pay recovery charges for littering,0
Maharashtra government to spend Rs 34 crore for cow shelters,0
Former Indian diplomat says 100 days of Trump administration show positive trend for Indo-US ties,0
Three unclaimed suitcases found at Chennai airport,0
PM Modi to inaugurate International Basava Convention today,0
"April 29, 9 am news update: SC tells govt, Kashmir protesters to initiate talks, Priyanka Gandhi land deal, North Korea fires ballistic missile and other top stories",0
"To combat BJP, secular parties must unite, says Mannan",0
Nearly 400 judicial officers transferred in UP,0
Minor girl with failed kidneys approaches Goa Health Minister,0
Kolkata-based model Sonika Chauhan killed in car mishap; actor Vikram Chatterjee injured,0
"Goa petrol pumps are fool-proof, says Pump Dealers’ Association",0
Country’s first digitalised Panchayat ward in Kerala,0
"Major fire at Ludhiana thread mill, all workers rescued",0
Nearly 400 judicial officers transferred in Uttar Pradesh,0
Venkaiah Naidu urges NGOs to back govt push on youth skill development,0
China’s claim on Arunachal baseless: BJP,0
Terrorism is pandemic and affects every country: Hamid Ansari,0
BJP exposed after advocating agriculture tax: Congress,0
"Muslims choose triple talaq to satisfy lust, says Swami Prasad Maurya",0
"Mizoram: Heroin worth Rs 8.50 lakh seized, two persons arrested",0
Minor girl raped in UP village,0
Explosion in Bihar school leaves three students injured,0
"Twitter account hacked, claims Manish Sisodia; says someone sharing anti-Hazare posts",0
Kiran Bedi for collective efforts to fast-track Pondicherry’s growth,0
Mayawati’s politics has ended in UP: Swami Prasad Maurya,0
Jamshedpur: Management student’s body found from under construction building in Bistupur market place,0
"Bihar: Police seizes 27 liquor bottles in Gaya, two held",0
"People who do not respect the law can leave UP, says CM Yogi Adityanath",0
"Jayalalithaa’s Kodanad estate security guard murder: Key suspect killed, another injured",0
Bihar: 15 IPS officers transferred,0
Kashmiri Pandit-body visits Gujarat to mobilise support,0
"Can PM Modi speak on gau rakshaks widowing Muslim women, asks Azam Khan",0
Odisha CM Naveen Patnaik joins Instagram,0
Akhilesh Yadav again questions credibility of EVMs,0
Police arrest Nabha jail break accused Sulakhan Singh,0
Kerala: 5 get three-years in jail for planning Maoists’ students cell,0
VP Hamid Ansari rues countries using legal technicalities to avoid terror fight,0
"Truth shall prevail, says Robert Vadra",0
Kashmir: Mobile internet services restored after 2 weeks,0
Kejriwal knowingly commits mistakes and pulls stunt of apologising: Manoj Tiwari,0
"Jharkhand: Maoists blow-up high school, set afire to equipment of mobile tower in Khunti district",0
ECI to soon call all party meeting on EVM issue: Nasim Zaidi,0
BSF hands over minor intruder from Pakistan,0
Absence of timely legal help to poor affects credibility: CJI J S Khehar,0
"Assam DSP arrested for Facebook remarks against lady BJP MLA, released on bail",0
Rs 3 per unit to be benchmark price for power in medium term: Piyush Goyal,0
BJP to formulate strategies for 2019 LS polls at Jodhpur meet,0
Sudarsan Pattnaik wins gold medal at 10th Moscow sand art championship,0
Need policies to ensure farmers get better prices: NITI Ayog Vice- Chairman,0
Dhingra Commission set up by BJP in Haryana a political vendetta: Congress,0
Odisha: District collectors asked to give priority to farmers’ issues,0
Telangana Legislature to meet tomorrow,0
"After Aircel-Maxis case, ED says don’t want three-legged race",0
Mortal remains of Captain Ayush Yadav consigned to flames,0
Need to strengthen global counter-terrorism mechanism: Pranab Mukherjee,0
"Senior IPS officer TP Senkumar moves SC for contempt against Kerala govt, Chief Secy",0
"Post Goa fiasco, Digvijaya Singh removed as Congress in-charge of coastal state",0
India welcomes Cyprus support for NSG bid,0
"Car damaged, stones hurled at home for condoling jawans’ death, claims JNU professor",0
"In J&K, Amit Shah to BJP ministers: Visit Kashmir Valley, reach out",0
"PM Modi, BJP politicising triple talaq to create vote bank: Congress",0
Karnataka plans allocating Rs 10 crore to agriculture innovation startups,0
Renovate Albert Ekka Memorial complex in Patna: Raghubar Das to Nitish Kumar,0
Haryana to take action against erring chit fund companies,0
Indian National Lok Dal threat to stop Punjabis from entering Haryana dangerous: SAD,0
Act against illegal firecracker factories : Yogi Adityanath to officials,0
Not holding talks with separatists can be disastrous: Farooq  Abdullah,0
Stalemate continues over AIADMK merger talks,0
"Corruption has gone down in Assam, says CM Sarbananda Sonowal",0
Kanti Singh gave land to Lalu Prasad’s son to become minister: Sushil Modi,0
"Separatists playing politics over dead bodies, alleges Ram Madhav",0
Infrastructure gaps in Gurgaon due to callous attitude of Hooda govt: Minister,0
GST will be beneficial to Nagaland: Chief Secretary Pankaj Kumar,0
"Burglary at AIIMS docs’ residence, Rs 5 lakh jewellery missing",0
BJP can even murder democracy for power: BSP supremo Mayawati,0
A king and his tribe: How the Mannans of Kerala are struggling to preserve age-old tradition,0
Positive about SC ruling on triple talaq : Justice Ashok Ganguly,0
"EC bribery case: Delhi Police conclude Chennai leg of probe, bring Dinakaran back to Delhi",0
"Idea Exchange: ‘Any govt has an obligation to its people first, but that is not to say we are shutting the door’",0
Mumbai-Ahmedabad bullet train will have wide-ranging economic benefits: Report,0
Yogi Adityanath in Gorakhpur: ‘EVM = Every Vote Modi’,0
Minista S takes charge as Ghaziabad DM,0
Kolkata: Actor-model Sonika Singh Chauhan dies in car crash,0
"MCD polls aftermath: Made mistakes, back to the drawing board, says Kejriwal",0
Siliguri mayor in hospital after ‘attack by Trinamool councillors’,0
Faces On The Fringes Of News: “How can you control food portions? What if guests go hungry?’,0
West Bengal: 7 killed in separate road accidents,0
Karnataka: 11 held for murder of Congress leader,0
"Congress reshuffle: Digvijaya Singh stripped of Goa, Karnataka charge; Madhusudan Mistry eased out as general secretary",0
Need not worry too much about visa restrictions: Cabinet secretary,0
Cattle menace on Surat roads: SMC seizes 81 stray cattle; 4 owners held,0
T P Senkumar moves contempt petition against Kerala government,0
BJP rushes P Muralidhar Rao to deal with factional feud in Karnataka,0
Yogi Adityanath in Gorakhpur: Amanmani Tripathi on stage irks BJP,0
Trinamool Congress trying to break my party: Harka Bahadur Chhetri,0
"Home was 1,900 km away",0
Jetty collapse toll rises to 14: Govt plans ‘Jaldhara’ scheme to give jetties a facelift,0
What makes Tigers most efficient single mothers in nature,0
"Cyprus President in India: Need to strengthen mechanism to counter global terror, says Pranab Mukherjee",0
Jharkhand: ‘Maoists’ try to blow up school building,0
"When his daughter went missing, he didn’t know whom to turn to",0
‘No date fixed yet for shifting Eman to Abu Dhabi hospital’,0
Central govt ignored our concerns over beacon ban: Bihar,0
Supermom: What makes Collarwali Baghin of Pench Tiger Reserve a tigress like no other,0
Long road to Bastar,0
"Ram Navami posters torn: TMC, BJP workers clash near police station in Howrah",0
Kumar Vishwas outburst irks some AAP leaders,0
UP judge suspended for Gayatri Prajapati bail,0
"Maharashtra: Eye on 2019,  BJP to push for transparency as main poll agenda",0
Ludhiana: Man booked for attempting to rape daughter,0
PM Modi on triple talaq: Enlightened Muslims will lead fight,0
Link donations to political parties with Aadhaar: Manish Tewari,0
Tamil Nadu: Man accused in murder of guard at Jayalalithaa estate killed in accident,0
"In Chhattisgarh, security forces stop road-opening operations",0
Two killed in Manipur militant attack,0
Devendra Fadnavis calls for greater people’s participation,0
Modi champion of politicising triple talaq: Ghulam Nabi Azad,0
Maharashtra: Drought-hit belts take lead in fish farming,0
Maharashtra land acquisition: State offers compensation options for affected families,0
Punjab: Youth dies of drug overdose,0
Guwahati declares ‘silent zone’ around all religious places,0
"Critics locked up at home, President Recep Tayyip Erdogan arrives today",0
"In Bihar, man beaten up for honking to move cattle off road",0
IAS association to adopt families of servicemen,0
Congress: Farm tax talks expose Modi govt’s anti-farmer mindset,0
UP minister says triple talaq is being misused to satisfy ‘lust’,0
"Khalsa College protest: Management blinks, appoints acting principal, registrar and agriculture HOD",0
First disposal in cases against AAP: Poll panel clears Manish Sisodia in ‘office of profit’ case,0
Jharkhand: Intern found dead in Jamshedpur,0
"Removal of corporate contribution cap has hit transparency, says CEC",0
Complaint against arms licence to Soha Ali Khan: Lokayukta seeks report from Gurugram CP,0
Nawanshahr cops nab Nabha jail break accused,0
Club with rooftop restaurant on the anvil for AIIMS doctors,0
"Outsource government services, bring in private sector talent: Niti Aayog",0
Fadnavis’ missive to civic chiefs: Land acquired must not remain unused,0
CRPF personnel in Chhatisgarh also fighting inherent issues,0
"Uttar Pradesh civic polls: Let’s go alone, say Congress leaders to party",0
"Mann ki Baat highlights: Climate change a reality, rising temperatures is proof, says PM Modi",0
Mann Ki Baat: PM Narendra Modi to address the nation at 11 am,0
Should a groom compensate victim of celebratory firing: Delhi HC asks,0
"Ending cap for corporate donations will hit transparency, says CEC",0
Jalandhar: Woman alleges sexual exploitation by youth leader,0
Central Railways collects record Rs one crore from ticketless passengers in single day,0
"PM Modi on Mann ki Baat: In new India, no VIP, only EPI (Every person is Important)",0
50% wards in Shimla Municipal Corporation reserved for women,0
George Ivan Gregoryman nominated as 71st member of Uttarakhand Assembly,0
"Odisha constable, two others arrested for robbing trader",0
PM Modi’s minister luring state Congress leaders to join BJP:  Vikramaditya Singh,0
Niti Aayog for ‘judicial performance index’ to check pendency,0
Pune mayor stokes controversy over ‘anti-reservation’ remarks,0
Haryana govt allots Rs 120 crore for roads in Gurgaon ,0
Rail scam: Delhi HC upholds trial court order allowing CBI plea,0
Journalist Poonam Agarwal accused of abetting suicide of jawan gets bail,0
VIDEO: Maharashtra minister drives truck to clear traffic jam,0
Disqualify candidates named in charge sheets for bribing voters: EC to tell government,0
"Sutlej-Yamuna Link row: Will stop Punjab govt vehicles, buses from entering Haryana, says Abhay Singh Chautala ",0
"Financial prudence, planning necessary for govt departments: Kiran Bedi",0
Karnataka: BJP sacks four office bearers in bid to diffuse factional feud,0
Sixteen-year-old girl raped,0
Triple talaq has no sanction in Shariat: Venkaiah Naidu,0
Five injured in clash,0
Disqualify candidates named in charge sheets for bribing voters: EC to tell govt,0
"Niti Aayog suggests simultaneous Lok Sabha, assembly polls from 2024",0
"Tamil Nadu Governor, Chief Minister greet workers on eve of May day",0
Nirmala Sitharaman rejects DMK’s Hindi imposition charge,0
"Amid Congress protests, Telangana Legislative Assembly passes Land Bill",0
"DRI raids retired army officer’s house, recovers 117 kg nilgai meat, 40 guns",0
"Yogi Adityanath promises improved power supply, better roads ahead of June municipal polls",0
India’s ‘priceless gift’ South Asia Satellite to be launched on May 5: Prime Minister Narendra Modi,0
PM Modi asks youth to take advantage of cash reward scheme on BHIM App use,0
No ‘pick and choose’ for couples opting for adoption,0
Kerala man who allegedly joined IS killed in Afghanistan,0
Delhi pollution: AAP govt asks schools to install air purifiers,0
No deals to be signed during PM Modi’s visit to Sri Lanka next week: Lankan President Sirisena,0
Delhi’s ISBT model to be replicated in CM Yogi Adityanath’s hometown,0
Mann ki Baat Full Text: PM Narendra Modi says red beacons removed to cleanse VIP system,0
Outgoing PAC chief KV Thomas maintains panel has power to summon PM,0
Chhattisgarh: Maoists evict two tribal families from village in Kondagaon district,0
"Congress has strength to bounce back, says A K Antony",0
Venkaiah Naidu scoffs at rumours on mid-term polls,0
"South Africa targets over 1,00,000 tourists from India in 2017",0
Second phase of polio immunisation programme launched in Puducherry,0
"Vistara, IAF airplanes collision averted at Chandigarh International Airport",0
J-K: Shashi Tharoor-led Parliamentary panel on external affairs visits Leh,0
DMK slams move to carry Hindi subtitles in regional films,0
"Aim to end mindset of VIP culture, says Prime Minister Narendra Modi on beacon ban",0
Study Nanaji Deshmukh’s life to understand BJP ideology: Amit Shah,0
Jammu & Kashmir Traffic Police to seize vehicles parked on roadsides,0
Presence of ‘strong CM’ will augur well for TN: Union minister Pon Radhakrishnan,0
"Liquor consignment worth Rs 10 lakh seized, four held",0
Sukma Naxal attack case may be handed over to NIA for probe,0
Vasundhara Raje condoles freedom fighter Jharwal’s demise,0
"Erdogan on Kashmir: India, Pakistan must keep dialogue channel open",0
Govt will take appropriate decision on SC order on TP Senkumar’s reinstatement: Kerala CM,0
"Only stand is let’s talk, settle disputes: AIADMK leader D Jayakumar",0
Give poll tickets to those who help people in daughters’ marriage: BJP MLA Rameshwar Sharma,0
Murder accused MLA Amanmani shares stage with Yogi Adityanath,0
Manohar Lal Khattar bats on curbing power theft at event run on stolen electricity,0
Spread of Japanese Encephalitis in Poorvanchal due to lack of sanitation: UP CM Yogi Adityanath,0
"HIMMAT app now more secure, user-friendly",0
Yoga a way to realise one’s self: Suresh Prabhu,0
DMK president Stalin blames Centre for political turmoil in Tamil Nadu; urges PM Modi to restore stable govt,0
"Trade, terror to be focus of Modi-Erdogan talks",0
"Not just naxals, CRPF fighting water portability, soaring temperatures, fatigue in Chhattisgarh",0
"Amid valley tensions, Ram Madhav meets Jammu-Kashmir Chief Minister Mehbooba Mufti",0
CPI(M) leader Sitaram Yechury not to seek re-election to Rajya Sabha,0
"Samajawadi Party feud: Ramgopal Yadav defends Akhilesh, lashes out at Shivpal",0
Stop construction of Tejashwi’s mall : Sushil Modi to Nitish Kumar,0
Congress President should be elected by consensus: Amarinder Singh,0
IPS officer reinstatement: ‘Decision after examining Supreme Court order’,0
Kodanad estate: DMK demands home secy-monitored probe into guard’s murder,0
"In Chhattisgarh, security forces stop road-opening operations",0
Grand Alliance formation underway at national level: NCP leader Tariq Anwar,0
"Women sarpanches in Haryana I : The face of empowerment, kept wrapped in a veil",0
Proposal for 4 new police stations in Kumaon to curb Maoists,0
Lok Sabha Speaker meets Vinod Khanna’s family,0
No place for discrimination in world: India’s envoy to UK,0
Two suspected ‘cattle thieves’ lynched in Assam’s Nagaon,0
"Indian man kills 8-yr-old daughter, attempts suicide in Nepal",0
Srinagar: One killed in grenade attack outside police station,0
More than 30 Muslims from Kashmir part of BJP’s expansion drive: Amit Shah,0
Haryana government to set up 15 solid waste management clusters,0
"DRI busts international syndicate; seizes cache of arms, animal skins in Delhi, UP",0
Debate on triple talaq unnecessary: AIMPLB VP Sayed Jalaluddin Umri,0
PM Modi taking steps for quick eradication of poverty: Union Minister MJ Akbar,0
"Rahul Gandhi to hold rally in poll-bound Gujarat, CM Vijay Rupani takes a dig at him",0
Nine injured in road mishap in Mumbai,0
Kiran Bedi greets workers on eve of May Day,0
Former PM Atal Bihari Vajpayee to again skip UP BJP meeting,0
"Ex-MLA, suspended Congress leader from Dhenkanal joins BJD",0
"Mere sloganeering not enough, people should step up: Yogi Adityanath on cow protection",0
Haryana lokayukta seeks report on Soha Ali Khan’s arms licence,0
Bihar: MP’s home attacked in Bhagalpur,0
"Gujarat wants more to join Army, organises training, stipend",0
Odisha freedom fighter’s kin recovering well: Doctors,0
State government to celebrate UP Diwas on January 24,0
"Visiting Turkey President: Erdogan calls for multilateral dialogue on Kashmir, cites ‘long talks’ with Pakistan",0
"False Sec 498-A case amounts to cruelty, ground for divorce: HC",0
‘Tamil Nadu government’s affidavit on farmer’s issue self-contradictory’,0
AIMIM supporters protest over Maurya’s ‘triple talaq’ remarks,0
Two ‘cattle thieves’ lynched in Assam,0
"Living in protected monument, Satara family awaits verdict on their home",0
Bengal BJP leader calls Mamata Banerjee ‘eunuch’,0
Decision on T P Senkumar return after due deliberation: CM Pinarayi Vijayan,0
"Amid Opposition protest, Telangana Assembly approves land Bill",0
Home buyers cheer as RERA era takes off today,0
West Bengal: BJP leader calls CM Mamata Banerjee ‘eunuch’,0
"Tell me about your complaints, not media: Naveen Patnaik to partymen",0
Sitaram Yechury won’t seek re-election to Rajya Sabha,0
"Two more men from Kerala killed in US strikes on Syria, Afghan",0
90% of PDS wheat in Madhya Pradesh diverted illegally: State Agriculture Minister,0
"Karnataka: To quell feud, BJP axes 4 office-bearers",0
"Mann ki Baat: PM Modi slams red beacon, says replace VIP with EPI – every person is important",0
"Triple talaq: Issue about women’s rights, not religion, says Venkaiah Naidu",0
"Realtors: Rules will weed out illegal operators, but hike rates",0
"Uttar Pradesh CM Yogi Adityanath warns Yuva Vahini to be decent, not misuse saffron",0
"J-K: Suspected terrorists open fire in Pulwama, one civilian injured",0
Worrying symptom: Drugs meant for de-addiction centres easily available,0
"Tarn Taran: ‘Told’ to clean sewer, 2 sanitation workers killed",0
"ACB books 13 people, including ex-officials, in 2 more irrigation scam cases in Vidarbha",0
"Haryana police to launch 2-week drive from today to crackdown on drugs, illicit liquor",0
Maharashtra starts process to replace old thermal plants with supercritical ones,0
HC: Move MF Husain artworks worth Rs 25 crore from bank locker to art warehouse,0
"Congress leaders should be ‘beaten up with shoes’ for development failure in Haryana, says BJP MP",0
J-K: 28 students crack JEE Mains after Army-backed coaching classes,0
"Meerut: 117 kg meat, animal parts, arms seized from retd colonel’s home",0
Fuel stations under scanner: Special Task Force finds 2 more ‘tampered’ machines,0
Air India’s Chandigarh to Bangkok flight likely to be from June,0
Anti-terror squad spreads net wider after UP arrests,0
"Nephew, accomplice held in Bathinda double murder case",0
"Unable to budge stone miners, Bihar district’s solution: Blast the roads",0
Arvind Kejriwal comes to defence of Vishwas: He is like a brother,0
"On agenda: Local body polls, campaigns to woo masses in Uttar Pradesh",0
"Amid BJP-PDP tension, Ram Madhav meets Mehbooba Mufti",0
Supreme Court to hear plea on police vacancies in six states,0
Kashmiris find VPN way out of social media ban,0
Sahayak sting: Journalist booked under OSA gets bail till June 13,0
"Two held for ransacking Delhi BJP chief Manoj Tiwari’s house, cops see road rage angle",0
Woman sarpanches in Haryana II: ‘People go to my father when there’s some work’,0
"Himachal Pradesh: Motorcyclist hit by BJP chief Satti’s vehicle, dies",0
"Jalandhar: Man kills wife, absconding",0
Sahayak sting video: Bail till June 13 to journalist booked under OSA,0
"Petrol, diesel prices to be revised daily from today",0
Karnataka govt will heed to demand for unions in IT sector: Minister,0
"May 1, 9 am news update: Erdogan calls for multilateral talks on Kashmir, Manoj Tiwari’s house ransacked, ‘cattle thieves’ lynched and other stories",0
Kashmir: Two soldiers killed in ceasefire violation by Pakistan in Poonch,0
Himachal Pradesh districts with higher sex ratio reported fewer sexual assault cases: Study,0
RTI activists may come under increased threat with new rules,0
"Erdogan in India LIVE updates: Turkey stands with India in full solidarity against terrorism, says Erdogan",0
Disproportionate assets case: Himachal CM Virbhadra Singh’s wife withdraws plea against CBI,0
Goa Forward Party apprehensive over nationalisation of six rivers in Goa,0
"Haryana: Bride’s family holds groom, three others hostage over dowry demand",0
PM Modi hard sells India as investment destination to Turkey,0
Turkish President Erdogan gets ceremonial reception at Rashtrapati Bhawan,0
PM Modi on Turkey: ‘Time has come to deepen economic relations’,0
"Congress to contest UP civic polls alone, says Raj Babbar",0
Two alleged pickpockets hurt after fall from second floor of CP police station,0
"Gujarat: Facing rape charge, BJP MP claims he was honey-trapped",0
"Army JCO, BSF jawan killed as Pakistan fires rockets at BSF post",0
"Supreme Court orders medical examination of Justice Karnan, report to be submitted by May 8",0
Yogi Adityanath refuses to meet Gayatri Prajapati’s family,0
Rajasthan BJP’s 2-day working committee meeting begins,0
"Rajnath Singh holds high-level meeting over J&K security, Sukma attack",0
Labour Day: PM Modi salutes determination of workers,0
Supreme Court to hear plea in air pollution matter today,0
"Rape accused ex-UP minister Gayatri Prajapati’s daughter says he is innocent, have proof",0
"Railways to use radio-frequency tags to track wagons, coaches",0
AAP MLAs demand sacking of Okhla MLA Amanatullah Khan,0
College students clash with security forces in Pulwama,0
Nine teachers dismissed over absenteeism in UP,0
Had planned liquor ban in MP during my stint as CM: Uma Bharti,0
"J-K: Militants kill 5 cops, 2 bank officials while looting cash van in Kulgam district",0
Poll symbol case: AIADMK leader Dinakaran sent to judicial custody,0
Knives out for Amanatullah Khan in AAP,0
Dialogue cannot have rider in democratic set up: PDP leader,0
"Digvijaya Singh accuses Telangana police of encouraging Muslim youths to join IS, triggers row",0
Assam: Two detained in lynching incident,0
BJP should prove non-interference in AIADMK through deeds: MK Stalin,0
Sri Lankan Navy arrests 5 Tamil Nadu fishermen,0
"‘Akhilesh’s priority butchers, farmers important for Yogi’: UP Irrigation Minister",0
"Karunanidhi’s health stable, says son Stalin",0
"Bomb attack at JD(U) MP’s house in Bhagalpur, one arrested",0
TMC unleashing violence against BJP: Ghosh,0
Rajiv Gandhi assassination: SC seeks report from CBI over insufficient probe,0
India never a better investment destination than today: PM Narendra Modi,0
H1N1 on rise in Kerala; claims 23 lives this year,0
Pakistan mutilates bodies of two Indian jawans; Army says will ‘respond appropriately’,0
Prez Secretariat moves HC against CIC order on housing complex,0
Bhitarkanika National Park closed for crocodile breeding,0
Nine run over by goods train in Bihar,0
Seven TMC workers suffer bullet injuries,0
Modi-Erdogan joint statement: India to strengthen cooperation with Turkey to combat terrorism,0
"No liquor shops on highways, near educational institutions: CM Yogi Adityanath",0
One UP minister to hear public grievances everyday,0
Make roads free of potholes by month-end: Telangana Chief Minister,0
Bureaucratic reshuffle: 21 babus appointed Joint Secretaries,0
Sajjan Kumar ruined my life: Ex-Congress councillor to Delhi HC,0
Turkey assures India of full support in fight against terrorism,0
How the CJ’s impeachment in Nepal is a political landmine,0
India has demographic edge over other countries: Devendra Fadnavis,0
"‘Leaders from Congress, Left will opt for BJP in Bengal’",0
CRPF jawan’s mother turns BJP MLA away,0
Stop harassment of Muslims or face consequences: Azam Khan warns PM,0
We believe in listening to people’s Mann ki Baat: Rahul Gandhi in Gujarat,0
Encourage good governance: Sukhbir Singh Badal to Punjab CM Amarinder Singh,0
Mutilating of jawans ‘pre-planned operation by Pakistan Army’,0
"No liquor shops on highways, near educational institutions, religious places: Yogi Adityanath",0
Defaulters can’t seek enforcment of fundamental rights: Supreme Court,0
NGT slaps Rs 25 lakh fine on Balrampur Chini Mills,0
Indian soldiers mutilated: Defence Minister Arun Jaitley vows retaliation as Pakistan denies charges,0
Give timeline to complete probe into Rajiv Gandhi murder: Supreme Court to CBI,0
AIADMK Amma camp optimistic about merger talks,0
May day celebrated in Kerala   ,0
"Yamuna: NGT orders inspection of STPs at Delhi Gate, Okhla",0
Maharashtra: Groundwater level depletes in nearly 60 per cent tehsils,0
BJP talking selectively about Muslim women’s rights: Asaduddin Owaisi,0
Mathura: Man held for attacking daughter with acid,0
Govt involves youth in evolving public policies: Devendra Fadnavis,0
"Right to refuse medical treatment: Govt to take call, says SC",0
‘Confusion’ in party will end in  3 to 4 days: Yeddyurappa,0
Venkaiah Naidu to review progress of urban schemes in Karnataka,0
Venkaiah Naidu asks states to notify rules under the Real Estate Act,0
"UP: Hindus should follow ‘We two, our eight’ policy, says religious guru",0
"India, Turkey to boost cooperation in combating terror, pitch for support",0
DA case: Himachal Pradesh CM Virbhadra Singh’s wife withdraws plea from court,0
Ready to resolve all bilateral issues with Pakistan including Kashmir: India tells Turkey,0
Turkey President Recep Tayyip Erdogan backs India’s bid for permanent UNSC seat,0
There is something because of which India keeps marching ahead despite inimical forces: PM Modi,0
"Who will ensure all is well in Delhi: High Court on dengue, chikungunya",0
Politicians and corporates can work together if nation first is motto: Devendra Fadnavis,0
"Punjab Agricultural University, forest dept to conduct peacock census on campus",0
Lalu & Sons: A look at RoC records for companies where Lalu Prasad Yadav’s family holds stakes,0
Uttarakhand HC orders seizure of EVMs from six constituencies,0
‘Curb electricity theft and focus on quality’: Power Ministry’s suggestions to states on rural electrification,0
"Kashmir a bilateral issue between India, Pakistan: India to Turkey",0
Indian soldiers mutilated: Here’s how political parties reacted to ‘reprehensible attack’,0
Sukma martyr’s wife appointed as assistant sub inspector in Chhattisgarh police force,0
"Ruling dispensation trying to split Maharashtra, claims Shiv Sena",0
Opposition leaders made strong pitch for unity among secular forces to stop BJP,0
Time has come to smash Pak’s head: VHP on mutilation of jawan’s body,0
PESO nod for fireworks display for Thrissur pooram,0
Transform Maharashtra: State aims for toilets every 500 metres,0
Karnataka faction feud: Yeddyurappa set to be BJP’s CM pick,0
"Woman lawyer alleges rape, BJP MP says: ‘She tried to defame me’",0
"Anantnag: Can give 30,000 personnel, MHA tells EC",0
Land scam probe: Officer in Bhupinder Singh Hooda government questioned,0
"We listen to adivasi, farmer… people’s mann ki baat: Rahul Gandhi",0
"After PM Modi’s Parivartan rally in Shimla, BJP prepares for Shah’s two-day visit",0
"Non-NDA parties meet: Acid test for Opposition unity in Presidential elections, says Sitaram Yechury",0
"RERA kicks in, officials vie for key posts",0
"Change mindset, we are in ruling party now: Yogi Adityanath at BJP meeting",0
"BJP set for major reshuffle, will Vasundhara Raje, Shivraj Singh Chouhan move to Centre?",0
"Govt rejects EC proposal to disqualify MPs, MLAs charged with bribery",0
Five injured in Valley clash,0
"‘To deliver justice, judges must act like martyrs’",0
Virbhadra dares BJP: Declare CM candidate for Himachal Pradesh Assembly polls,0
"Gujarat: Tribal labourers, farm-owning Patels clash in Bharuch village",0
Haryana plans to be stray cattle-free by August 15,0
MHA panel set to look into Sukma ‘lapses’,0
Haryana: Congress targets Khattar government for ‘diluting’ real estate law,0
Present evidence or apologise: Venkaiah Naidu on Digvijaya Singh’s IS claim,0
"Gadkari lays foundation stone of four-lane Pinjore bypass, announces more projects",0
MP minister who gave bats to brides also held GK contest on himself,0
"Govt wants ‘100 per cent waste segregation’, civic bodies across Maharashtra say will take time",0
"Telangana police set up bogus IS website to radicalise Muslim youth, says Digvijaya Singh",0
"Punjab: Farmers in six villages set stubble on fire, seek subsidy to go green",0
New government order halts nuclear medicine scans at hospitals across country,0
Move to close approach roads to Kaimur hills bold: Police officer,0
Indian Army should be given total freedom to tackle dangerous situations: Amarinder Singh,0
Hair stylist Jawed Habib moves HC against Chennai franchise in intellectual property case,0
"Munnar: Demolished cross was symbol of encroachment, says CPI",0
Nod for fireworks at Thrissur Pooram,0
"War in AAP, Amanatullah Khan quits Political Affairs Committee",0
"An Islamic State Diary: Days before report of his death, he wrote: ‘Not a fly has been affected by MOAB’",0
DGCA summons owners of 45 buildings violating height rules near Chhatrapati Shivaji International Airport,0
Two held for uploading ‘nilgai’ picture,0
Education is not a commodity: Consumer forum dismisses parents’ plea,0
"Joint Secretary-Rank Officers: 21 bureaucrats transferred, J&K’s chief poll officer gets central post",0
"For first time, Naxal heartland begins to be mapped — plot by plot",0
"Indian soldiers mutilated: Pakistan Army attackers crossed LoC, Army Chief reaches Srinagar",0
NGT asks for report on waste water reaching the Yamuna,0
Harvard Club Of India Polls: New India team wants to work with govt on policymaking,0
"J-K: 5 cops, 2 bank staff killed in south Kashmir",0
Pakistan beheads soldiers: BSF man’s kin unable to contact officials,0
Five more held in racket that promised Rajya Sabha jobs,0
Congress: Govt must hold Pakistan to account,0
"India draws red line on Kashmir to Erdogan: Bilateral, about terror",0
Which name for theatre: Meghdoot or Alkazi?,0
"Conned into buying fake IPL tickets for hefty sums, 30 cricket fans end up watching match at police station",0
Jharkhand to look into ‘separate’ job policies,0
Rajasthan: Investigation finds two journalists took money from ‘corrupt officer’,0
NRI couple’s plan to adopt baby with special needs hits hurdle — new CARA guidelines,0
"Congress made false promises on housing for poor, says Gujarat CM Vijay Rupani",0
"Pakistan army mutilates Indian soldiers, BSF ADG calls for revision of SoP",0
"Water continues to flow in SAUNI pipeline, 50 check dams full",0
"Month after lynching, rally plans raise heat in Alwar",0
Chandrababu Naidu bags US-India Business Council award,0
"Gujarat HC notice to govt, forest officials on plea to quash FIR against 10 accused for killing leopard",0
Gujarat: AAP postpones ‘kisan satyagraha’,0
"Top stories at 9 am, May 2: Pak mutilates bodies of 2 Indian soldiers, internal crisis raging within AAP",0
EC cancels Anantnag bypoll amid on-going violence in Jammu and Kashmir,0
"‘Want 50 heads for his sacrifice,’ says daughter of BSF jawan whose body was mutilated by Pakistan",0
